year,month,day,hour,Supplier
2016,7,23,7,60
2016,7,23,8,60
2016,7,23,9,60
2016,7,23,10,60
2016,7,23,11,60
2016,7,23,12,60
2016,7,23,13,60
2016,7,23,14,60
2016,7,23,15,60
2016,7,23,16,60
2016,7,23,17,60
2016,7,23,18,60
2016,7,23,19,60
2016,7,23,20,60
2016,7,23,21,60
2016,7,23,22,60
2016,7,23,23,60
2016,7,23,24,60
2016,7,24,1,60
2016,7,24,2,60
2016,7,24,3,60
2016,7,24,4,60
2016,7,24,5,60
2016,7,24,6,60
2016,7,24,7,60
2016,7,24,8,60
2016,7,24,9,60
2016,7,24,10,60
2016,7,24,11,60
2016,7,24,12,60
2016,7,24,13,60
2016,7,24,14,60
2016,7,24,15,60
2016,7,24,16,60
2016,7,24,17,60
2016,7,24,18,60
2016,7,24,19,60
2016,7,24,20,60
2016,7,24,21,60
2016,7,24,22,60
2016,7,24,23,60
2016,7,24,24,60
2016,7,25,1,60
2016,7,25,2,60
2016,7,25,3,60
2016,7,25,4,60
2016,7,25,5,60
2016,7,25,6,60
2016,7,25,7,60
2016,7,25,8,60
2016,7,25,9,60
2016,7,25,10,60
2016,7,25,11,60
2016,7,25,12,60
2016,7,25,13,60
2016,7,25,14,60
2016,7,25,15,60
2016,7,25,16,60
2016,7,25,17,60
2016,7,25,18,60
2016,7,25,19,60
2016,7,25,20,60
2016,7,25,21,60
2016,7,25,22,60
2016,7,25,23,60
2016,7,25,24,60
2016,7,26,1,60
2016,7,26,2,60
2016,7,26,3,60
2016,7,26,4,60
2016,7,26,5,60
2016,7,26,6,60
2016,7,26,7,60
2016,7,26,8,60
2016,7,26,9,60
2016,7,26,10,60
2016,7,26,11,60
2016,7,26,12,60
2016,7,26,13,60
2016,7,26,14,60
2016,7,26,15,60
2016,7,26,16,60
2016,7,26,17,60
2016,7,26,18,60
2016,7,26,19,60
2016,7,26,20,60
2016,7,26,21,60
2016,7,26,22,60
2016,7,26,23,60
2016,7,26,24,60
2016,7,27,1,60
2016,7,27,2,60
2016,7,27,3,60
2016,7,27,4,60
2016,7,27,5,60
2016,7,27,6,60
2016,7,27,7,60
2016,7,27,8,60
2016,7,27,9,60
2016,7,27,10,60
2016,7,27,11,60
2016,7,27,12,60
2016,7,27,13,60
2016,7,27,14,60
2016,7,27,15,60
2016,7,27,16,60
2016,7,27,17,60
2016,7,27,18,60
2016,7,27,19,60
2016,7,27,20,60
2016,7,27,21,60
2016,7,27,22,60
2016,7,27,23,60
2016,7,27,24,60
2016,7,28,1,60
2016,7,28,2,60
2016,7,28,3,60
2016,7,28,4,60
2016,7,28,5,60
2016,7,28,6,60
2016,7,28,7,60
2016,7,28,8,60
2016,7,28,9,60
2016,7,28,10,60
2016,7,28,11,60
2016,7,28,12,60
2016,7,28,13,60
2016,7,28,14,60
2016,7,28,15,60
2016,7,28,16,60
2016,7,28,17,60
2016,7,28,18,60
2016,7,28,19,60
2016,7,28,20,60
2016,7,28,21,60
2016,7,28,22,60
2016,7,28,23,60
2016,7,28,24,60
2016,7,29,1,60
2016,7,29,2,60
2016,7,29,3,60
2016,7,29,4,60
2016,7,29,5,60
2016,7,29,6,60
2016,7,29,7,60
2016,7,29,8,60
2016,7,29,9,60
2016,7,29,10,60
2016,7,29,11,60
2016,7,29,12,60
2016,7,29,13,60
2016,7,29,14,60
2016,7,29,15,60
2016,7,29,16,60
2016,7,29,17,60
2016,7,29,18,60
2016,7,29,19,60
2016,7,29,20,60
2016,7,29,21,60
2016,7,29,22,60
2016,7,29,23,60
2016,7,29,24,60
2016,7,30,1,60
2016,7,30,2,60
2016,7,30,3,60
2016,7,30,4,60
2016,7,30,5,60
2016,7,30,6,60
2016,7,30,7,60
2016,7,30,8,60
2016,7,30,9,60
2016,7,30,10,60
2016,7,30,11,60
2016,7,30,12,60
2016,7,30,13,60
2016,7,30,14,60
2016,7,30,15,60
2016,7,30,16,60
2016,7,30,17,60
2016,7,30,18,60
2016,7,30,19,60
2016,7,30,20,60
2016,7,30,21,60
2016,7,30,22,60
2016,7,30,23,60
2016,7,30,24,60
2016,7,31,1,60
2016,7,31,2,60
2016,7,31,3,60
2016,7,31,4,60
2016,7,31,5,60
2016,7,31,6,60
2016,7,31,7,60
2016,7,31,8,60
2016,7,31,9,60
2016,7,31,10,60
2016,7,31,11,60
2016,7,31,12,60
2016,7,31,13,60
2016,7,31,14,60
2016,7,31,15,60
2016,7,31,16,60
2016,7,31,17,60
2016,7,31,18,60
2016,7,31,19,60
2016,7,31,20,60
2016,7,31,21,60
2016,7,31,22,60
2016,7,31,23,60
2016,7,31,24,60
2016,8,1,1,60
2016,8,1,2,60
2016,8,1,3,60
2016,8,1,4,60
2016,8,1,5,60
2016,8,1,6,60
2016,8,1,7,60
2016,8,1,8,60
2016,8,1,9,60
2016,8,1,10,60
2016,8,1,11,60
2016,8,1,12,60
2016,8,1,13,60
2016,8,1,14,60
2016,8,1,15,60
2016,8,1,16,60
2016,8,1,17,60
2016,8,1,18,60
2016,8,1,19,60
2016,8,1,20,60
2016,8,1,21,60
2016,8,1,22,60
2016,8,1,23,60
2016,8,1,24,60
2016,8,2,1,60
2016,8,2,2,60
2016,8,2,3,60
2016,8,2,4,60
2016,8,2,5,60
2016,8,2,6,60
2016,8,2,7,60
2016,8,2,8,60
2016,8,2,9,60
2016,8,2,10,60
2016,8,2,11,60
2016,8,2,12,60
2016,8,2,13,60
2016,8,2,14,60
2016,8,2,15,60
2016,8,2,16,60
2016,8,2,17,60
2016,8,2,18,60
2016,8,2,19,60
2016,8,2,20,60
2016,8,2,21,60
2016,8,2,22,60
2016,8,2,23,60
2016,8,2,24,60
2016,8,3,1,60
2016,8,3,2,60
2016,8,3,3,60
2016,8,3,4,60
2016,8,3,5,60
2016,8,3,6,60
2016,8,3,7,60
2016,8,3,8,60
2016,8,3,9,60
2016,8,3,10,60
2016,8,3,11,60
2016,8,3,12,60
2016,8,3,13,60
2016,8,3,14,60
2016,8,3,15,60
2016,8,3,16,60
2016,8,3,17,60
2016,8,3,18,60
2016,8,3,19,60
2016,8,3,20,60
2016,8,3,21,60
2016,8,3,22,60
2016,8,3,23,60
2016,8,3,24,60
2016,8,4,1,60
2016,8,4,2,60
2016,8,4,3,60
2016,8,4,4,60
2016,8,4,5,60
2016,8,4,6,60
2016,8,4,7,60
2016,8,4,8,60
2016,8,4,9,60
2016,8,4,10,60
2016,8,4,11,60
2016,8,4,12,60
2016,8,4,13,60
2016,8,4,14,60
2016,8,4,15,60
2016,8,4,16,60
2016,8,4,17,60
2016,8,4,18,60
2016,8,4,19,60
2016,8,4,20,60
2016,8,4,21,60
2016,8,4,22,60
2016,8,4,23,60
2016,8,4,24,60
2016,8,5,1,60
2016,8,5,2,60
2016,8,5,3,60
2016,8,5,4,60
2016,8,5,5,60
2016,8,5,6,60
2016,8,5,7,60
2016,8,5,8,60
2016,8,5,9,60
2016,8,5,10,60
2016,8,5,11,60
2016,8,5,12,60
2016,8,5,13,60
2016,8,5,14,60
2016,8,5,15,60
2016,8,5,16,60
2016,8,5,17,60
2016,8,5,18,60
2016,8,5,19,60
2016,8,5,20,60
2016,8,5,21,60
2016,8,5,22,60
2016,8,5,23,60
2016,8,5,24,60
2016,8,6,1,60
2016,8,6,2,60
2016,8,6,3,60
2016,8,6,4,60
2016,8,6,5,60
2016,8,6,6,60
2016,8,6,7,60
2016,8,6,8,60
2016,8,6,9,60
2016,8,6,10,60
2016,8,6,11,60
2016,8,6,12,60
2016,8,6,13,60
2016,8,6,14,60
2016,8,6,15,60
2016,8,6,16,60
2016,8,6,17,60
2016,8,6,18,60
2016,8,6,19,60
2016,8,6,20,60
2016,8,6,21,60
2016,8,6,22,60
2016,8,6,23,60
2016,8,6,24,60
2016,8,7,1,60
2016,8,7,2,60
2016,8,7,3,60
2016,8,7,4,60
2016,8,7,5,60
2016,8,7,6,60
2016,8,7,7,60
2016,8,7,8,60
2016,8,7,9,60
2016,8,7,10,60
2016,8,7,11,60
2016,8,7,12,60
2016,8,7,13,60
2016,8,7,14,60
2016,8,7,15,60
2016,8,7,16,60
2016,8,7,17,60
2016,8,7,18,60
2016,8,7,19,60
2016,8,7,20,60
2016,8,7,21,60
2016,8,7,22,60
2016,8,7,23,60
2016,8,7,24,60
2016,8,8,1,60
2016,8,8,2,60
2016,8,8,3,60
2016,8,8,4,60
2016,8,8,5,60
2016,8,8,6,60
2016,8,8,7,60
2016,8,8,8,60
2016,8,8,9,60
2016,8,8,10,60
2016,8,8,11,60
2016,8,8,12,60
2016,8,8,13,60
2016,8,8,14,60
2016,8,8,15,60
2016,8,8,16,60
2016,8,8,17,60
2016,8,8,18,60
2016,8,8,19,60
2016,8,8,20,60
2016,8,8,21,60
2016,8,8,22,60
2016,8,8,23,60
2016,8,8,24,60
2016,8,9,1,60
2016,8,9,2,60
2016,8,9,3,60
2016,8,9,4,60
2016,8,9,5,60
2016,8,9,6,60
2016,8,9,7,60
2016,8,9,8,60
2016,8,9,9,60
2016,8,9,10,60
2016,8,9,11,60
2016,8,9,12,60
2016,8,9,13,60
2016,8,9,14,60
2016,8,9,15,60
2016,8,9,16,60
2016,8,9,17,60
2016,8,9,18,60
2016,8,9,19,60
2016,8,9,20,60
2016,8,9,21,60
2016,8,9,22,60
2016,8,9,23,60
2016,8,9,24,60
2016,8,10,1,60
2016,8,10,2,60
2016,8,10,3,60
2016,8,10,4,60
2016,8,10,5,60
2016,8,10,6,60
2016,8,10,7,60
2016,8,10,8,60
2016,8,10,9,60
2016,8,10,10,60
2016,8,10,11,60
2016,8,10,12,60
2016,8,10,13,60
2016,8,10,14,60
2016,8,10,15,60
2016,8,10,16,60
2016,8,10,17,60
2016,8,10,18,60
2016,8,10,19,60
2016,8,10,20,60
2016,8,10,21,60
2016,8,10,22,60
2016,8,10,23,60
2016,8,10,24,60
2016,8,11,1,60
2016,8,11,2,60
2016,8,11,3,60
2016,8,11,4,60
2016,8,11,5,60
2016,8,11,6,60
2016,8,11,7,60
2016,8,11,8,60
2016,8,11,9,60
2016,8,11,10,60
2016,8,11,11,60
2016,8,11,12,60
2016,8,11,13,60
2016,8,11,14,60
2016,8,11,15,60
2016,8,11,16,60
2016,8,11,17,60
2016,8,11,18,60
2016,8,11,19,60
2016,8,11,20,60
2016,8,11,21,60
2016,8,11,22,60
2016,8,11,23,60
2016,8,11,24,60
2016,8,12,1,60
2016,8,12,2,60
2016,8,12,3,60
2016,8,12,4,60
2016,8,12,5,60
2016,8,12,6,60
2016,8,12,7,60
2016,8,12,8,60
2016,8,12,9,60
2016,8,12,10,60
2016,8,12,11,60
2016,8,12,12,60
2016,8,12,13,60
2016,8,12,14,60
2016,8,12,15,60
2016,8,12,16,60
2016,8,12,17,60
2016,8,12,18,60
2016,8,12,19,60
2016,8,12,20,60
2016,8,12,21,60
2016,8,12,22,60
2016,8,12,23,60
2016,8,12,24,60
2016,8,13,1,60
2016,8,13,2,60
2016,8,13,3,60
2016,8,13,4,60
2016,8,13,5,60
2016,8,13,6,60
2016,8,13,7,60
2016,8,13,8,60
2016,8,13,9,60
2016,8,13,10,60
2016,8,13,11,60
2016,8,13,12,60
2016,8,13,13,60
2016,8,13,14,60
2016,8,13,15,60
2016,8,13,16,60
2016,8,13,17,60
2016,8,13,18,60
2016,8,13,19,60
2016,8,13,20,60
2016,8,13,21,60
2016,8,13,22,60
2016,8,13,23,60
2016,8,13,24,60
2016,8,14,1,60
2016,8,14,2,60
2016,8,14,3,60
2016,8,14,4,60
2016,8,14,5,60
2016,8,14,6,60
2016,8,14,7,60
2016,8,14,8,60
2016,8,14,9,60
2016,8,14,10,60
2016,8,14,11,60
2016,8,14,12,60
2016,8,14,13,60
2016,8,14,14,60
2016,8,14,15,60
2016,8,14,16,60
2016,8,14,17,60
2016,8,14,18,60
2016,8,14,19,60
2016,8,14,20,60
2016,8,14,21,60
2016,8,14,22,60
2016,8,14,23,60
2016,8,14,24,60
2016,8,15,1,60
2016,8,15,2,60
2016,8,15,3,60
2016,8,15,4,60
2016,8,15,5,60
2016,8,15,6,60
2016,8,15,7,60
2016,8,15,8,60
2016,8,15,9,60
2016,8,15,10,60
2016,8,15,11,60
2016,8,15,12,60
2016,8,15,13,60
2016,8,15,14,60
2016,8,15,15,60
2016,8,15,16,60
2016,8,15,17,60
2016,8,15,18,60
2016,8,15,19,60
2016,8,15,20,60
2016,8,15,21,60
2016,8,15,22,60
2016,8,15,23,60
2016,8,15,24,60
2016,8,16,1,60
2016,8,16,2,60
2016,8,16,3,60
2016,8,16,4,60
2016,8,16,5,60
2016,8,16,6,60
2016,8,16,7,60
2016,8,16,8,60
2016,8,16,9,60
2016,8,16,10,60
2016,8,16,11,60
2016,8,16,12,60
2016,8,16,13,60
2016,8,16,14,60
2016,8,16,15,60
2016,8,16,16,60
2016,8,16,17,60
2016,8,16,18,60
2016,8,16,19,60
2016,8,16,20,60
2016,8,16,21,60
2016,8,16,22,60
2016,8,16,23,60
2016,8,16,24,60
2016,8,17,1,60
2016,8,17,2,60
2016,8,17,3,60
2016,8,17,4,60
2016,8,17,5,60
2016,8,17,6,60
2016,8,17,7,60
2016,8,17,8,60
2016,8,17,9,60
2016,8,17,10,60
2016,8,17,11,60
2016,8,17,12,60
2016,8,17,13,60
2016,8,17,14,60
2016,8,17,15,60
2016,8,17,16,60
2016,8,17,17,60
2016,8,17,18,60
2016,8,17,19,60
2016,8,17,20,60
2016,8,17,21,60
2016,8,17,22,60
2016,8,17,23,60
2016,8,17,24,60
2016,8,18,1,60
2016,8,18,2,60
2016,8,18,3,60
2016,8,18,4,60
2016,8,18,5,60
2016,8,18,6,60
2016,8,18,7,60
2016,8,18,8,60
2016,8,18,9,60
2016,8,18,10,60
2016,8,18,11,60
2016,8,18,12,60
2016,8,18,13,60
2016,8,18,14,60
2016,8,18,15,60
2016,8,18,16,60
2016,8,18,17,60
2016,8,18,18,60
2016,8,18,19,60
2016,8,18,20,60
2016,8,18,21,60
2016,8,18,22,60
2016,8,18,23,60
2016,8,18,24,60
2016,8,19,1,60
2016,8,19,2,60
2016,8,19,3,60
2016,8,19,4,60
2016,8,19,5,60
2016,8,19,6,60
2016,8,19,7,60
2016,8,19,8,60
2016,8,19,9,60
2016,8,19,10,60
2016,8,19,11,60
2016,8,19,12,60
2016,8,19,13,60
2016,8,19,14,60
2016,8,19,15,60
2016,8,19,16,60
2016,8,19,17,60
2016,8,19,18,60
2016,8,19,19,60
2016,8,19,20,60
2016,8,19,21,60
2016,8,19,22,60
2016,8,19,23,60
2016,8,19,24,60
2016,8,20,1,60
2016,8,20,2,60
2016,8,20,3,60
2016,8,20,4,60
2016,8,20,5,60
2016,8,20,6,60
2016,8,20,7,60
2016,8,20,8,60
2016,8,20,9,60
2016,8,20,10,60
2016,8,20,11,60
2016,8,20,12,60
2016,8,20,13,60
2016,8,20,14,60
2016,8,20,15,60
2016,8,20,16,60
2016,8,20,17,60
2016,8,20,18,60
2016,8,20,19,60
2016,8,20,20,60
2016,8,20,21,60
2016,8,20,22,60
2016,8,20,23,60
2016,8,20,24,60
2016,8,21,1,60
2016,8,21,2,60
2016,8,21,3,60
2016,8,21,4,60
2016,8,21,5,60
2016,8,21,6,60
2016,8,21,7,60
2016,8,21,8,60
2016,8,21,9,60
2016,8,21,10,60
2016,8,21,11,60
2016,8,21,12,60
2016,8,21,13,60
2016,8,21,14,60
2016,8,21,15,60
2016,8,21,16,60
2016,8,21,17,60
2016,8,21,18,60
2016,8,21,19,60
2016,8,21,20,60
2016,8,21,21,60
2016,8,21,22,60
2016,8,21,23,60
2016,8,21,24,60
2016,8,22,1,60
2016,8,22,2,60
2016,8,22,3,60
2016,8,22,4,60
2016,8,22,5,60
2016,8,22,6,60
2016,8,22,7,60
2016,8,22,8,60
2016,8,22,9,60
2016,8,22,10,60
2016,8,22,11,60
2016,8,22,12,60
2016,8,22,13,60
2016,8,22,14,60
2016,8,22,15,60
2016,8,22,16,60
2016,8,22,17,60
2016,8,22,18,60
2016,8,22,19,60
2016,8,22,20,60
2016,8,22,21,60
2016,8,22,22,60
2016,8,22,23,60
2016,8,22,24,60
2016,8,23,1,60
2016,8,23,2,60
2016,8,23,3,60
2016,8,23,4,60
2016,8,23,5,60
2016,8,23,6,60
2016,8,23,7,60
2016,8,23,8,60
2016,8,23,9,60
2016,8,23,10,60
2016,8,23,11,60
2016,8,23,12,60
2016,8,23,13,60
2016,8,23,14,60
2016,8,23,15,60
2016,8,23,16,60
2016,8,23,17,60
2016,8,23,18,60
2016,8,23,19,60
2016,8,23,20,60
2016,8,23,21,60
2016,8,23,22,60
2016,8,23,23,60
2016,8,23,24,60
2016,8,24,1,60
2016,8,24,2,60
2016,8,24,3,60
2016,8,24,4,60
2016,8,24,5,60
2016,8,24,6,60
2016,8,24,7,60
2016,8,24,8,60
2016,8,24,9,60
2016,8,24,10,60
2016,8,24,11,60
2016,8,24,12,60
2016,8,24,13,60
2016,8,24,14,60
2016,8,24,15,60
2016,8,24,16,60
2016,8,24,17,60
2016,8,24,18,60
2016,8,24,19,60
2016,8,24,20,60
2016,8,24,21,60
2016,8,24,22,60
2016,8,24,23,60
2016,8,24,24,60
2016,8,25,1,60
2016,8,25,2,60
2016,8,25,3,60
2016,8,25,4,60
2016,8,25,5,60
2016,8,25,6,60
2016,8,25,7,60
2016,8,25,8,60
2016,8,25,9,60
2016,8,25,10,60
2016,8,25,11,60
2016,8,25,12,60
2016,8,25,13,60
2016,8,25,14,60
2016,8,25,15,60
2016,8,25,16,60
2016,8,25,17,60
2016,8,25,18,60
2016,8,25,19,60
2016,8,25,20,60
2016,8,25,21,60
2016,8,25,22,60
2016,8,25,23,60
2016,8,25,24,60
2016,8,26,1,60
2016,8,26,2,60
2016,8,26,3,60
2016,8,26,4,60
2016,8,26,5,60
2016,8,26,6,60
2016,8,26,7,60
2016,8,26,8,60
2016,8,26,9,60
2016,8,26,10,60
2016,8,26,11,60
2016,8,26,12,60
2016,8,26,13,60
2016,8,26,14,60
2016,8,26,15,60
2016,8,26,16,60
2016,8,26,17,60
2016,8,26,18,60
2016,8,26,19,60
2016,8,26,20,60
2016,8,26,21,60
2016,8,26,22,60
2016,8,26,23,60
2016,8,26,24,60
2016,8,27,1,60
2016,8,27,2,60
2016,8,27,3,60
2016,8,27,4,60
2016,8,27,5,60
2016,8,27,6,60
2016,8,27,7,60
2016,8,27,8,60
2016,8,27,9,60
2016,8,27,10,60
2016,8,27,11,60
2016,8,27,12,60
2016,8,27,13,60
2016,8,27,14,60
2016,8,27,15,60
2016,8,27,16,60
2016,8,27,17,60
2016,8,27,18,60
2016,8,27,19,60
2016,8,27,20,60
2016,8,27,21,60
2016,8,27,22,60
2016,8,27,23,60
2016,8,27,24,60
2016,8,28,1,60
2016,8,28,2,60
2016,8,28,3,60
2016,8,28,4,60
2016,8,28,5,60
2016,8,28,6,60
2016,8,28,7,60
2016,8,28,8,60
2016,8,28,9,60
2016,8,28,10,60
2016,8,28,11,60
2016,8,28,12,60
2016,8,28,13,60
2016,8,28,14,60
2016,8,28,15,60
2016,8,28,16,60
2016,8,28,17,60
2016,8,28,18,60
2016,8,28,19,60
2016,8,28,20,60
2016,8,28,21,60
2016,8,28,22,60
2016,8,28,23,60
2016,8,28,24,60
2016,8,29,1,60
2016,8,29,2,60
2016,8,29,3,60
2016,8,29,4,60
2016,8,29,5,60
2016,8,29,6,60
2016,8,29,7,60
2016,8,29,8,60
2016,8,29,9,60
2016,8,29,10,60
2016,8,29,11,60
2016,8,29,12,60
2016,8,29,13,60
2016,8,29,14,60
2016,8,29,15,60
2016,8,29,16,60
2016,8,29,17,60
2016,8,29,18,60
2016,8,29,19,60
2016,8,29,20,60
2016,8,29,21,60
2016,8,29,22,60
2016,8,29,23,60
2016,8,29,24,60
2016,8,30,1,60
2016,8,30,2,60
2016,8,30,3,60
2016,8,30,4,60
2016,8,30,5,60
2016,8,30,6,60
2016,8,30,7,60
2016,8,30,8,60
2016,8,30,9,60
2016,8,30,10,60
2016,8,30,11,60
2016,8,30,12,60
2016,8,30,13,60
2016,8,30,14,60
2016,8,30,15,60
2016,8,30,16,60
2016,8,30,17,60
2016,8,30,18,60
2016,8,30,19,60
2016,8,30,20,60
2016,8,30,21,60
2016,8,30,22,60
2016,8,30,23,60
2016,8,30,24,60
2016,8,31,1,60
2016,8,31,2,60
2016,8,31,3,60
2016,8,31,4,60
2016,8,31,5,60
2016,8,31,6,60
2016,8,31,7,60
2016,8,31,8,60
2016,8,31,9,60
2016,8,31,10,60
2016,8,31,11,60
2016,8,31,12,60
2016,8,31,13,60
2016,8,31,14,60
2016,8,31,15,60
2016,8,31,16,60
2016,8,31,17,60
2016,8,31,18,60
2016,8,31,19,60
2016,8,31,20,60
2016,8,31,21,60
2016,8,31,22,60
2016,8,31,23,60
2016,8,31,24,60
2016,9,1,1,60
2016,9,1,2,60
2016,9,1,3,60
2016,9,1,4,60
2016,9,1,5,60
2016,9,1,6,60
2016,9,1,7,60
2016,9,1,8,60
2016,9,1,9,60
2016,9,1,10,60
2016,9,1,11,60
2016,9,1,12,60
2016,9,1,13,60
2016,9,1,14,60
2016,9,1,15,60
2016,9,1,16,60
2016,9,1,17,60
2016,9,1,18,60
2016,9,1,19,60
2016,9,1,20,60
2016,9,1,21,60
2016,9,1,22,60
2016,9,1,23,60
2016,9,1,24,60
2016,9,2,1,60
2016,9,2,2,60
2016,9,2,3,60
2016,9,2,4,60
2016,9,2,5,60
2016,9,2,6,60
2016,9,2,7,60
2016,9,2,8,60
2016,9,2,9,60
2016,9,2,10,60
2016,9,2,11,60
2016,9,2,12,60
2016,9,2,13,60
2016,9,2,14,60
2016,9,2,15,60
2016,9,2,16,60
2016,9,2,17,60
2016,9,2,18,60
2016,9,2,19,60
2016,9,2,20,60
2016,9,2,21,60
2016,9,2,22,60
2016,9,2,23,60
2016,9,2,24,60
2016,9,3,1,60
2016,9,3,2,60
2016,9,3,3,60
2016,9,3,4,60
2016,9,3,5,60
2016,9,3,6,60
2016,9,3,7,60
2016,9,3,8,60
2016,9,3,9,60
2016,9,3,10,60
2016,9,3,11,60
2016,9,3,12,60
2016,9,3,13,60
2016,9,3,14,60
2016,9,3,15,60
2016,9,3,16,60
2016,9,3,17,60
2016,9,3,18,60
2016,9,3,19,60
2016,9,3,20,60
2016,9,3,21,60
2016,9,3,22,60
2016,9,3,23,60
2016,9,3,24,60
2016,9,4,1,60
2016,9,4,2,60
2016,9,4,3,60
2016,9,4,4,60
2016,9,4,5,60
2016,9,4,6,60
2016,9,4,7,60
2016,9,4,8,60
2016,9,4,9,60
2016,9,4,10,60
2016,9,4,11,60
2016,9,4,12,60
2016,9,4,13,60
2016,9,4,14,60
2016,9,4,15,60
2016,9,4,16,60
2016,9,4,17,60
2016,9,4,18,60
2016,9,4,19,60
2016,9,4,20,60
2016,9,4,21,60
2016,9,4,22,60
2016,9,4,23,60
2016,9,4,24,60
2016,9,5,1,60
2016,9,5,2,60
2016,9,5,3,60
2016,9,5,4,60
2016,9,5,5,60
2016,9,5,6,60
2016,9,5,7,60
2016,9,5,8,60
2016,9,5,9,60
2016,9,5,10,60
2016,9,5,11,60
2016,9,5,12,60
2016,9,5,13,60
2016,9,5,14,60
2016,9,5,15,60
2016,9,5,16,60
2016,9,5,17,60
2016,9,5,18,60
2016,9,5,19,60
2016,9,5,20,60
2016,9,5,21,60
2016,9,5,22,60
2016,9,5,23,60
2016,9,5,24,60
2016,9,6,1,60
2016,9,6,2,60
2016,9,6,3,60
2016,9,6,4,60
2016,9,6,5,60
2016,9,6,6,60
2016,9,6,7,60
2016,9,6,8,60
2016,9,6,9,60
2016,9,6,10,60
2016,9,6,11,60
2016,9,6,12,60
2016,9,6,13,60
2016,9,6,14,60
2016,9,6,15,60
2016,9,6,16,60
2016,9,6,17,60
2016,9,6,18,60
2016,9,6,19,60
2016,9,6,20,60
2016,9,6,21,60
2016,9,6,22,60
2016,9,6,23,60
2016,9,6,24,60
2016,9,7,1,60
2016,9,7,2,60
2016,9,7,3,60
2016,9,7,4,60
2016,9,7,5,60
2016,9,7,6,60
2016,9,7,7,60
2016,9,7,8,60
2016,9,7,9,60
2016,9,7,10,60
2016,9,7,11,60
2016,9,7,12,60
2016,9,7,13,60
2016,9,7,14,60
2016,9,7,15,60
2016,9,7,16,60
2016,9,7,17,60
2016,9,7,18,60
2016,9,7,19,60
2016,9,7,20,60
2016,9,7,21,60
2016,9,7,22,60
2016,9,7,23,60
2016,9,7,24,60
2016,9,8,1,60
2016,9,8,2,60
2016,9,8,3,60
2016,9,8,4,60
2016,9,8,5,60
2016,9,8,6,60
2016,9,8,7,60
2016,9,8,8,60
2016,9,8,9,60
2016,9,8,10,60
2016,9,8,11,60
2016,9,8,12,60
2016,9,8,13,60
2016,9,8,14,60
2016,9,8,15,60
2016,9,8,16,60
2016,9,8,17,60
2016,9,8,18,60
2016,9,8,19,60
2016,9,8,20,60
2016,9,8,21,60
2016,9,8,22,60
2016,9,8,23,60
2016,9,8,24,60
2016,9,9,1,60
2016,9,9,2,60
2016,9,9,3,60
2016,9,9,4,60
2016,9,9,5,60
2016,9,9,6,60
2016,9,9,7,60
2016,9,9,8,60
2016,9,9,9,60
2016,9,9,10,60
2016,9,9,11,60
2016,9,9,12,60
2016,9,9,13,60
2016,9,9,14,60
2016,9,9,15,60
2016,9,9,16,60
2016,9,9,17,60
2016,9,9,18,60
2016,9,9,19,60
2016,9,9,20,60
2016,9,9,21,60
2016,9,9,22,60
2016,9,9,23,60
2016,9,9,24,60
2016,9,10,1,60
2016,9,10,2,60
2016,9,10,3,60
2016,9,10,4,60
2016,9,10,5,60
2016,9,10,6,60
2016,9,10,7,60
2016,9,10,8,60
2016,9,10,9,60
2016,9,10,10,60
2016,9,10,11,60
2016,9,10,12,60
2016,9,10,13,60
2016,9,10,14,60
2016,9,10,15,60
2016,9,10,16,60
2016,9,10,17,60
2016,9,10,18,60
2016,9,10,19,60
2016,9,10,20,60
2016,9,10,21,60
2016,9,10,22,60
2016,9,10,23,60
2016,9,10,24,60
2016,9,11,1,60
2016,9,11,2,60
2016,9,11,3,60
2016,9,11,4,60
2016,9,11,5,60
2016,9,11,6,60
2016,9,11,7,60
2016,9,11,8,60
2016,9,11,9,60
2016,9,11,10,60
2016,9,11,11,60
2016,9,11,12,60
2016,9,11,13,60
2016,9,11,14,60
2016,9,11,15,60
2016,9,11,16,60
2016,9,11,17,60
2016,9,11,18,60
2016,9,11,19,60
2016,9,11,20,60
2016,9,11,21,60
2016,9,11,22,60
2016,9,11,23,60
2016,9,11,24,60
2016,9,12,1,60
2016,9,12,2,60
2016,9,12,3,60
2016,9,12,4,60
2016,9,12,5,60
2016,9,12,6,60
2016,9,12,7,60
2016,9,12,8,60
2016,9,12,9,60
2016,9,12,10,60
2016,9,12,11,60
2016,9,12,12,60
2016,9,12,13,60
2016,9,12,14,60
2016,9,12,15,60
2016,9,12,16,60
2016,9,12,17,60
2016,9,12,18,60
2016,9,12,19,60
2016,9,12,20,60
2016,9,12,21,60
2016,9,12,22,60
2016,9,12,23,60
2016,9,12,24,60
2016,9,13,1,60
2016,9,13,2,60
2016,9,13,3,60
2016,9,13,4,60
2016,9,13,5,60
2016,9,13,6,60
2016,9,13,7,60
2016,9,13,8,60
2016,9,13,9,60
2016,9,13,10,60
2016,9,13,11,60
2016,9,13,12,60
2016,9,13,13,60
2016,9,13,14,60
2016,9,13,15,60
2016,9,13,16,60
2016,9,13,17,60
2016,9,13,18,60
2016,9,13,19,60
2016,9,13,20,60
2016,9,13,21,60
2016,9,13,22,60
2016,9,13,23,60
2016,9,13,24,60
2016,9,14,1,60
2016,9,14,2,60
2016,9,14,3,60
2016,9,14,4,60
2016,9,14,5,60
