year,month,day,hour,Node2
2016,7,1,16,80
2016,7,1,17,72.7
2016,7,1,18,69.9
2016,7,1,19,74.3
2016,7,1,20,74.6
2016,7,1,21,76.2
2016,7,1,22,71.2
2016,7,1,23,65.5
2016,7,1,24,62.1
2016,7,2,1,52.9
2016,7,2,2,51.5
2016,7,2,3,49.5
2016,7,2,4,48.3
2016,7,2,5,48.1
2016,7,2,6,49.4
2016,7,2,7,59.2
2016,7,2,8,70.6
2016,7,2,9,76.4
2016,7,2,10,76.5
2016,7,2,11,73
2016,7,2,12,70.1
2016,7,2,13,76.2
2016,7,2,14,79
2016,7,2,15,75.8
2016,7,2,16,71.9
2016,7,2,17,65.4
2016,7,2,18,63
2016,7,2,19,66.9
2016,7,2,20,67.1
2016,7,2,21,68.6
2016,7,2,22,64.1
2016,7,2,23,58.9
2016,7,2,24,55.9
2016,7,3,1,52.9
2016,7,3,2,51.5
2016,7,3,3,49.5
2016,7,3,4,48.3
2016,7,3,5,48.1
2016,7,3,6,49.4
2016,7,3,7,59.2
2016,7,3,8,70.6
2016,7,3,9,76.4
2016,7,3,10,76.5
2016,7,3,11,73
2016,7,3,12,70.1
2016,7,3,13,76.2
2016,7,3,14,79
2016,7,3,15,75.8
2016,7,3,16,71.9
2016,7,3,17,65.4
2016,7,3,18,63
2016,7,3,19,66.9
2016,7,3,20,67.1
2016,7,3,21,68.6
2016,7,3,22,64.1
2016,7,3,23,58.9
2016,7,3,24,55.9
2016,7,4,1,58.8
2016,7,4,2,57.2
2016,7,4,3,54.9
2016,7,4,4,53.8
2016,7,4,5,53.5
2016,7,4,6,54.9
2016,7,4,7,65.8
2016,7,4,8,78.4
2016,7,4,9,84.9
2016,7,4,10,85
2016,7,4,11,81
2016,7,4,12,77.8
2016,7,4,13,84.7
2016,7,4,14,87.8
2016,7,4,15,84.1
2016,7,4,16,80
2016,7,4,17,72.7
2016,7,4,18,69.9
2016,7,4,19,74.3
2016,7,4,20,74.6
2016,7,4,21,76.2
2016,7,4,22,71.2
2016,7,4,23,65.5
2016,7,4,24,62.1
2016,7,5,1,58.8
2016,7,5,2,57.2
2016,7,5,3,54.9
2016,7,5,4,53.8
2016,7,5,5,53.5
2016,7,5,6,54.9
2016,7,5,7,65.8
2016,7,5,8,78.4
2016,7,5,9,84.9
2016,7,5,10,85
2016,7,5,11,81
2016,7,5,12,77.8
2016,7,5,13,84.7
2016,7,5,14,87.8
2016,7,5,15,84.1
2016,7,5,16,80
2016,7,5,17,72.7
2016,7,5,18,69.9
2016,7,5,19,74.3
2016,7,5,20,74.6
2016,7,5,21,76.2
2016,7,5,22,71.2
2016,7,5,23,65.5
2016,7,5,24,62.1
2016,7,6,1,58.8
2016,7,6,2,57.2
2016,7,6,3,54.9
2016,7,6,4,53.8
2016,7,6,5,53.5
2016,7,6,6,54.9
2016,7,6,7,65.8
2016,7,6,8,78.4
2016,7,6,9,84.9
2016,7,6,10,85
2016,7,6,11,81
2016,7,6,12,77.8
2016,7,6,13,84.7
2016,7,6,14,87.8
2016,7,6,15,84.1
2016,7,6,16,80
2016,7,6,17,72.7
2016,7,6,18,69.9
2016,7,6,19,74.3
2016,7,6,20,74.6
2016,7,6,21,76.2
2016,7,6,22,71.2
2016,7,6,23,65.5
2016,7,6,24,62.1
2016,7,7,1,58.8
2016,7,7,2,57.2
2016,7,7,3,54.9
2016,7,7,4,53.8
2016,7,7,5,53.5
2016,7,7,6,54.9
2016,7,7,7,65.8
2016,7,7,8,78.4
2016,7,7,9,84.9
2016,7,7,10,85
2016,7,7,11,81
2016,7,7,12,77.8
2016,7,7,13,84.7
2016,7,7,14,87.8
2016,7,7,15,84.1
2016,7,7,16,80
2016,7,7,17,72.7
2016,7,7,18,69.9
2016,7,7,19,74.3
2016,7,7,20,74.6
2016,7,7,21,76.2
2016,7,7,22,71.2
2016,7,7,23,65.5
2016,7,7,24,62.1
2016,7,8,1,58.8
2016,7,8,2,57.2
2016,7,8,3,54.9
2016,7,8,4,53.8
2016,7,8,5,53.5
2016,7,8,6,54.9
2016,7,8,7,65.8
2016,7,8,8,78.4
2016,7,8,9,84.9
2016,7,8,10,85
2016,7,8,11,81
2016,7,8,12,77.8
2016,7,8,13,84.7
2016,7,8,14,87.8
2016,7,8,15,84.1
2016,7,8,16,80
2016,7,8,17,72.7
2016,7,8,18,69.9
2016,7,8,19,74.3
2016,7,8,20,74.6
2016,7,8,21,76.2
2016,7,8,22,71.2
2016,7,8,23,65.5
2016,7,8,24,62.1
2016,7,9,1,52.9
2016,7,9,2,51.5
2016,7,9,3,49.5
2016,7,9,4,48.3
2016,7,9,5,48.1
2016,7,9,6,49.4
2016,7,9,7,59.2
2016,7,9,8,70.6
2016,7,9,9,76.4
2016,7,9,10,76.5
2016,7,9,11,73
2016,7,9,12,70.1
2016,7,9,13,76.2
2016,7,9,14,79
2016,7,9,15,75.8
2016,7,9,16,71.9
2016,7,9,17,65.4
2016,7,9,18,63
2016,7,9,19,66.9
2016,7,9,20,67.1
2016,7,9,21,68.6
2016,7,9,22,64.1
2016,7,9,23,58.9
2016,7,9,24,55.9
2016,7,10,1,52.9
2016,7,10,2,51.5
2016,7,10,3,49.5
2016,7,10,4,48.3
2016,7,10,5,48.1
2016,7,10,6,49.4
2016,7,10,7,59.2
2016,7,10,8,70.6
2016,7,10,9,76.4
2016,7,10,10,76.5
2016,7,10,11,73
2016,7,10,12,70.1
2016,7,10,13,76.2
2016,7,10,14,79
2016,7,10,15,75.8
2016,7,10,16,71.9
2016,7,10,17,65.4
2016,7,10,18,63
2016,7,10,19,66.9
2016,7,10,20,67.1
2016,7,10,21,68.6
2016,7,10,22,64.1
2016,7,10,23,58.9
2016,7,10,24,55.9
2016,7,11,1,58.8
2016,7,11,2,57.2
2016,7,11,3,54.9
2016,7,11,4,53.8
2016,7,11,5,53.5
2016,7,11,6,54.9
2016,7,11,7,65.8
2016,7,11,8,78.4
2016,7,11,9,84.9
2016,7,11,10,85
2016,7,11,11,81
2016,7,11,12,77.8
2016,7,11,13,84.7
2016,7,11,14,87.8
2016,7,11,15,84.1
2016,7,11,16,80
2016,7,11,17,72.7
2016,7,11,18,69.9
2016,7,11,19,74.3
2016,7,11,20,74.6
2016,7,11,21,76.2
2016,7,11,22,71.2
2016,7,11,23,65.5
2016,7,11,24,62.1
2016,7,12,1,58.8
2016,7,12,2,57.2
2016,7,12,3,54.9
2016,7,12,4,53.8
2016,7,12,5,53.5
2016,7,12,6,54.9
2016,7,12,7,65.8
2016,7,12,8,78.4
2016,7,12,9,84.9
2016,7,12,10,85
2016,7,12,11,81
2016,7,12,12,77.8
2016,7,12,13,84.7
2016,7,12,14,87.8
2016,7,12,15,84.1
2016,7,12,16,80
2016,7,12,17,72.7
2016,7,12,18,69.9
2016,7,12,19,74.3
2016,7,12,20,74.6
2016,7,12,21,76.2
2016,7,12,22,71.2
2016,7,12,23,65.5
2016,7,12,24,62.1
2016,7,13,1,58.8
2016,7,13,2,57.2
2016,7,13,3,54.9
2016,7,13,4,53.8
2016,7,13,5,53.5
2016,7,13,6,54.9
2016,7,13,7,65.8
2016,7,13,8,78.4
2016,7,13,9,84.9
2016,7,13,10,85
2016,7,13,11,81
2016,7,13,12,77.8
2016,7,13,13,84.7
2016,7,13,14,87.8
2016,7,13,15,84.1
2016,7,13,16,80
2016,7,13,17,72.7
2016,7,13,18,69.9
2016,7,13,19,74.3
2016,7,13,20,74.6
2016,7,13,21,76.2
2016,7,13,22,71.2
2016,7,13,23,65.5
2016,7,13,24,62.1
2016,7,14,1,58.8
2016,7,14,2,57.2
2016,7,14,3,54.9
2016,7,14,4,53.8
2016,7,14,5,53.5
2016,7,14,6,54.9
2016,7,14,7,65.8
2016,7,14,8,78.4
2016,7,14,9,84.9
2016,7,14,10,85
2016,7,14,11,81
2016,7,14,12,77.8
2016,7,14,13,84.7
2016,7,14,14,87.8
2016,7,14,15,84.1
2016,7,14,16,80
2016,7,14,17,72.7
2016,7,14,18,69.9
2016,7,14,19,74.3
2016,7,14,20,74.6
2016,7,14,21,76.2
2016,7,14,22,71.2
2016,7,14,23,65.5
2016,7,14,24,62.1
2016,7,15,1,58.8
2016,7,15,2,57.2
2016,7,15,3,54.9
2016,7,15,4,53.8
2016,7,15,5,53.5
2016,7,15,6,54.9
2016,7,15,7,65.8
2016,7,15,8,78.4
2016,7,15,9,84.9
2016,7,15,10,85
2016,7,15,11,81
2016,7,15,12,77.8
2016,7,15,13,84.7
2016,7,15,14,87.8
2016,7,15,15,84.1
2016,7,15,16,80
2016,7,15,17,72.7
2016,7,15,18,69.9
2016,7,15,19,74.3
2016,7,15,20,74.6
2016,7,15,21,76.2
2016,7,15,22,71.2
2016,7,15,23,65.5
2016,7,15,24,62.1
2016,7,16,1,52.9
2016,7,16,2,51.5
2016,7,16,3,49.5
2016,7,16,4,48.3
2016,7,16,5,48.1
2016,7,16,6,49.4
2016,7,16,7,59.2
2016,7,16,8,70.6
2016,7,16,9,76.4
2016,7,16,10,76.5
2016,7,16,11,73
2016,7,16,12,70.1
2016,7,16,13,76.2
2016,7,16,14,79
2016,7,16,15,75.8
2016,7,16,16,71.9
2016,7,16,17,65.4
2016,7,16,18,63
2016,7,16,19,66.9
2016,7,16,20,67.1
2016,7,16,21,68.6
2016,7,16,22,64.1
2016,7,16,23,58.9
2016,7,16,24,55.9
2016,7,17,1,52.9
2016,7,17,2,51.5
2016,7,17,3,49.5
2016,7,17,4,48.3
2016,7,17,5,48.1
2016,7,17,6,49.4
2016,7,17,7,59.2
2016,7,17,8,70.6
2016,7,17,9,76.4
2016,7,17,10,76.5
2016,7,17,11,73
2016,7,17,12,70.1
2016,7,17,13,76.2
2016,7,17,14,79
2016,7,17,15,75.8
2016,7,17,16,71.9
2016,7,17,17,65.4
2016,7,17,18,63
2016,7,17,19,66.9
2016,7,17,20,67.1
2016,7,17,21,68.6
2016,7,17,22,64.1
2016,7,17,23,58.9
2016,7,17,24,55.9
2016,7,18,1,58.8
2016,7,18,2,57.2
2016,7,18,3,54.9
2016,7,18,4,53.8
2016,7,18,5,53.5
2016,7,18,6,54.9
2016,7,18,7,65.8
2016,7,18,8,78.4
2016,7,18,9,84.9
2016,7,18,10,85
2016,7,18,11,81
2016,7,18,12,77.8
2016,7,18,13,84.7
2016,7,18,14,87.8
2016,7,18,15,84.1
2016,7,18,16,80
2016,7,18,17,72.7
2016,7,18,18,69.9
2016,7,18,19,74.3
2016,7,18,20,74.6
2016,7,18,21,76.2
2016,7,18,22,71.2
2016,7,18,23,65.5
2016,7,18,24,62.1
2016,7,19,1,58.8
2016,7,19,2,57.2
2016,7,19,3,54.9
2016,7,19,4,53.8
2016,7,19,5,53.5
2016,7,19,6,54.9
2016,7,19,7,65.8
2016,7,19,8,78.4
2016,7,19,9,84.9
2016,7,19,10,85
2016,7,19,11,81
2016,7,19,12,77.8
2016,7,19,13,84.7
2016,7,19,14,87.8
2016,7,19,15,84.1
2016,7,19,16,80
2016,7,19,17,72.7
2016,7,19,18,69.9
2016,7,19,19,74.3
2016,7,19,20,74.6
2016,7,19,21,76.2
2016,7,19,22,71.2
2016,7,19,23,65.5
2016,7,19,24,62.1
2016,7,20,1,58.8
2016,7,20,2,57.2
2016,7,20,3,54.9
2016,7,20,4,53.8
2016,7,20,5,53.5
2016,7,20,6,54.9
2016,7,20,7,65.8
2016,7,20,8,78.4
2016,7,20,9,84.9
2016,7,20,10,85
2016,7,20,11,81
2016,7,20,12,77.8
2016,7,20,13,84.7
2016,7,20,14,87.8
2016,7,20,15,84.1
2016,7,20,16,80
2016,7,20,17,72.7
2016,7,20,18,69.9
2016,7,20,19,74.3
2016,7,20,20,74.6
2016,7,20,21,76.2
2016,7,20,22,71.2
2016,7,20,23,65.5
2016,7,20,24,62.1
2016,7,21,1,58.8
2016,7,21,2,57.2
2016,7,21,3,54.9
2016,7,21,4,53.8
2016,7,21,5,53.5
2016,7,21,6,54.9
2016,7,21,7,65.8
2016,7,21,8,78.4
2016,7,21,9,84.9
2016,7,21,10,85
2016,7,21,11,81
2016,7,21,12,77.8
2016,7,21,13,84.7
2016,7,21,14,87.8
2016,7,21,15,84.1
2016,7,21,16,80
2016,7,21,17,72.7
2016,7,21,18,69.9
2016,7,21,19,74.3
2016,7,21,20,74.6
2016,7,21,21,76.2
2016,7,21,22,71.2
2016,7,21,23,65.5
2016,7,21,24,62.1
2016,7,22,1,58.8
2016,7,22,2,57.2
2016,7,22,3,54.9
2016,7,22,4,53.8
2016,7,22,5,53.5
2016,7,22,6,54.9
2016,7,22,7,65.8
2016,7,22,8,78.4
2016,7,22,9,84.9
2016,7,22,10,85
2016,7,22,11,81
2016,7,22,12,77.8
2016,7,22,13,84.7
2016,7,22,14,87.8
2016,7,22,15,84.1
2016,7,22,16,80
2016,7,22,17,72.7
2016,7,22,18,69.9
2016,7,22,19,74.3
2016,7,22,20,74.6
2016,7,22,21,76.2
2016,7,22,22,71.2
2016,7,22,23,65.5
2016,7,22,24,62.1
2016,7,23,1,52.9
2016,7,23,2,51.5
2016,7,23,3,49.5
2016,7,23,4,48.3
2016,7,23,5,48.1
2016,7,23,6,49.4
2016,7,23,7,59.2
2016,7,23,8,70.6
2016,7,23,9,76.4
2016,7,23,10,76.5
2016,7,23,11,73
2016,7,23,12,70.1
2016,7,23,13,76.2
2016,7,23,14,79
2016,7,23,15,75.8
2016,7,23,16,71.9
2016,7,23,17,65.4
2016,7,23,18,63
2016,7,23,19,66.9
2016,7,23,20,67.1
2016,7,23,21,68.6
2016,7,23,22,64.1
2016,7,23,23,58.9
2016,7,23,24,55.9
2016,7,24,1,52.9
2016,7,24,2,51.5
2016,7,24,3,49.5
2016,7,24,4,48.3
2016,7,24,5,48.1
2016,7,24,6,49.4
2016,7,24,7,59.2
2016,7,24,8,70.6
2016,7,24,9,76.4
2016,7,24,10,76.5
2016,7,24,11,73
2016,7,24,12,70.1
2016,7,24,13,76.2
2016,7,24,14,79
2016,7,24,15,75.8
2016,7,24,16,71.9
2016,7,24,17,65.4
2016,7,24,18,63
2016,7,24,19,66.9
2016,7,24,20,67.1
2016,7,24,21,68.6
2016,7,24,22,64.1
2016,7,24,23,58.9
2016,7,24,24,55.9
2016,7,25,1,58.8
2016,7,25,2,57.2
2016,7,25,3,54.9
2016,7,25,4,53.8
2016,7,25,5,53.5
2016,7,25,6,54.9
2016,7,25,7,65.8
2016,7,25,8,78.4
2016,7,25,9,84.9
2016,7,25,10,85
2016,7,25,11,81
2016,7,25,12,77.8
2016,7,25,13,84.7
2016,7,25,14,87.8
2016,7,25,15,84.1
2016,7,25,16,80
2016,7,25,17,72.7
2016,7,25,18,69.9
2016,7,25,19,74.3
2016,7,25,20,74.6
2016,7,25,21,76.2
2016,7,25,22,71.2
2016,7,25,23,65.5
2016,7,25,24,62.1
2016,7,26,1,58.8
2016,7,26,2,57.2
2016,7,26,3,54.9
2016,7,26,4,53.8
2016,7,26,5,53.5
2016,7,26,6,54.9
2016,7,26,7,65.8
2016,7,26,8,78.4
2016,7,26,9,84.9
2016,7,26,10,85
2016,7,26,11,81
2016,7,26,12,77.8
2016,7,26,13,84.7
2016,7,26,14,87.8
2016,7,26,15,84.1
2016,7,26,16,80
2016,7,26,17,72.7
2016,7,26,18,69.9
2016,7,26,19,74.3
2016,7,26,20,74.6
2016,7,26,21,76.2
2016,7,26,22,71.2
2016,7,26,23,65.5
2016,7,26,24,62.1
2016,7,27,1,58.8
2016,7,27,2,57.2
2016,7,27,3,54.9
2016,7,27,4,53.8
2016,7,27,5,53.5
2016,7,27,6,54.9
2016,7,27,7,65.8
2016,7,27,8,78.4
2016,7,27,9,84.9
2016,7,27,10,85
2016,7,27,11,81
2016,7,27,12,77.8
2016,7,27,13,84.7
2016,7,27,14,87.8
2016,7,27,15,84.1
2016,7,27,16,80
2016,7,27,17,72.7
2016,7,27,18,69.9
2016,7,27,19,74.3
2016,7,27,20,74.6
2016,7,27,21,76.2
2016,7,27,22,71.2
2016,7,27,23,65.5
2016,7,27,24,62.1
2016,7,28,1,58.8
2016,7,28,2,57.2
2016,7,28,3,54.9
2016,7,28,4,53.8
2016,7,28,5,53.5
2016,7,28,6,54.9
2016,7,28,7,65.8
2016,7,28,8,78.4
2016,7,28,9,84.9
2016,7,28,10,85
2016,7,28,11,81
2016,7,28,12,77.8
2016,7,28,13,84.7
2016,7,28,14,87.8
2016,7,28,15,84.1
2016,7,28,16,80
2016,7,28,17,72.7
2016,7,28,18,69.9
2016,7,28,19,74.3
2016,7,28,20,74.6
2016,7,28,21,76.2
2016,7,28,22,71.2
2016,7,28,23,65.5
2016,7,28,24,62.1
2016,7,29,1,58.8
2016,7,29,2,57.2
2016,7,29,3,54.9
2016,7,29,4,53.8
2016,7,29,5,53.5
2016,7,29,6,54.9
2016,7,29,7,65.8
2016,7,29,8,78.4
2016,7,29,9,84.9
2016,7,29,10,85
2016,7,29,11,81
2016,7,29,12,77.8
2016,7,29,13,84.7
2016,7,29,14,87.8
2016,7,29,15,84.1
2016,7,29,16,80
2016,7,29,17,72.7
2016,7,29,18,69.9
2016,7,29,19,74.3
2016,7,29,20,74.6
2016,7,29,21,76.2
2016,7,29,22,71.2
2016,7,29,23,65.5
2016,7,29,24,62.1
2016,7,30,1,52.9
2016,7,30,2,51.5
2016,7,30,3,49.5
2016,7,30,4,48.3
2016,7,30,5,48.1
2016,7,30,6,49.4
2016,7,30,7,59.2
2016,7,30,8,70.6
2016,7,30,9,76.4
2016,7,30,10,76.5
2016,7,30,11,73
2016,7,30,12,70.1
2016,7,30,13,76.2
2016,7,30,14,79
2016,7,30,15,75.8
2016,7,30,16,71.9
2016,7,30,17,65.4
2016,7,30,18,63
2016,7,30,19,66.9
2016,7,30,20,67.1
2016,7,30,21,68.6
2016,7,30,22,64.1
2016,7,30,23,58.9
2016,7,30,24,55.9
2016,7,31,1,52.9
2016,7,31,2,51.5
2016,7,31,3,49.5
2016,7,31,4,48.3
2016,7,31,5,48.1
2016,7,31,6,49.4
2016,7,31,7,59.2
2016,7,31,8,70.6
2016,7,31,9,76.4
2016,7,31,10,76.5
2016,7,31,11,73
2016,7,31,12,70.1
2016,7,31,13,76.2
2016,7,31,14,79
2016,7,31,15,75.8
2016,7,31,16,71.9
2016,7,31,17,65.4
2016,7,31,18,63
2016,7,31,19,66.9
2016,7,31,20,67.1
2016,7,31,21,68.6
2016,7,31,22,64.1
2016,7,31,23,58.9
2016,7,31,24,55.9
2016,8,1,1,60.8
2016,8,1,2,59.1
2016,8,1,3,56.8
2016,8,1,4,55.5
2016,8,1,5,55.2
2016,8,1,6,56.7
2016,8,1,7,68
2016,8,1,8,81.1
2016,8,1,9,87.8
2016,8,1,10,87.9
2016,8,1,11,83.7
2016,8,1,12,80.4
2016,8,1,13,87.5
2016,8,1,14,90.7
2016,8,1,15,87
2016,8,1,16,82.6
2016,8,1,17,75.1
2016,8,1,18,72.2
2016,8,1,19,76.8
2016,8,1,20,77.2
2016,8,1,21,78.8
2016,8,1,22,73.6
2016,8,1,23,67.7
2016,8,1,24,64.2
2016,8,2,1,60.8
2016,8,2,2,59.1
2016,8,2,3,56.8
2016,8,2,4,55.5
2016,8,2,5,55.2
2016,8,2,6,56.7
2016,8,2,7,68
2016,8,2,8,81.1
2016,8,2,9,87.8
2016,8,2,10,87.9
2016,8,2,11,83.7
2016,8,2,12,80.4
2016,8,2,13,87.5
2016,8,2,14,90.7
2016,8,2,15,87
2016,8,2,16,82.6
2016,8,2,17,75.1
2016,8,2,18,72.2
2016,8,2,19,76.8
2016,8,2,20,77.2
2016,8,2,21,78.8
2016,8,2,22,73.6
2016,8,2,23,67.7
2016,8,2,24,64.2
2016,8,3,1,60.8
2016,8,3,2,59.1
2016,8,3,3,56.8
2016,8,3,4,55.5
2016,8,3,5,55.2
2016,8,3,6,56.7
2016,8,3,7,68
2016,8,3,8,81.1
2016,8,3,9,87.8
2016,8,3,10,87.9
2016,8,3,11,83.7
2016,8,3,12,80.4
2016,8,3,13,87.5
2016,8,3,14,90.7
2016,8,3,15,87
2016,8,3,16,82.6
2016,8,3,17,75.1
2016,8,3,18,72.2
2016,8,3,19,76.8
2016,8,3,20,77.2
2016,8,3,21,78.8
2016,8,3,22,73.6
2016,8,3,23,67.7
2016,8,3,24,64.2
2016,8,4,1,60.8
2016,8,4,2,59.1
2016,8,4,3,56.8
2016,8,4,4,55.5
2016,8,4,5,55.2
2016,8,4,6,56.7
2016,8,4,7,68
2016,8,4,8,81.1
2016,8,4,9,87.8
2016,8,4,10,87.9
2016,8,4,11,83.7
2016,8,4,12,80.4
2016,8,4,13,87.5
2016,8,4,14,90.7
2016,8,4,15,87
2016,8,4,16,82.6
2016,8,4,17,75.1
2016,8,4,18,72.2
2016,8,4,19,76.8
2016,8,4,20,77.2
2016,8,4,21,78.8
2016,8,4,22,73.6
2016,8,4,23,67.7
2016,8,4,24,64.2
2016,8,5,1,60.8
2016,8,5,2,59.1
2016,8,5,3,56.8
2016,8,5,4,55.5
2016,8,5,5,55.2
2016,8,5,6,56.7
2016,8,5,7,68
2016,8,5,8,81.1
2016,8,5,9,87.8
2016,8,5,10,87.9
2016,8,5,11,83.7
2016,8,5,12,80.4
2016,8,5,13,87.5
2016,8,5,14,90.7
2016,8,5,15,87
2016,8,5,16,82.6
2016,8,5,17,75.1
2016,8,5,18,72.2
2016,8,5,19,76.8
2016,8,5,20,77.2
2016,8,5,21,78.8
2016,8,5,22,73.6
2016,8,5,23,67.7
2016,8,5,24,64.2
2016,8,6,1,54.7
2016,8,6,2,53.1
2016,8,6,3,51.2
2016,8,6,4,50
2016,8,6,5,49.7
2016,8,6,6,51.1
2016,8,6,7,61.2
2016,8,6,8,73
2016,8,6,9,79
2016,8,6,10,79
2016,8,6,11,75.4
2016,8,6,12,72.4
2016,8,6,13,78.7
2016,8,6,14,81.6
2016,8,6,15,78.3
2016,8,6,16,74.3
2016,8,6,17,67.5
2016,8,6,18,65
2016,8,6,19,69.2
2016,8,6,20,69.4
2016,8,6,21,70.9
2016,8,6,22,66.2
2016,8,6,23,60.9
2016,8,6,24,57.7
2016,8,7,1,54.7
2016,8,7,2,53.1
2016,8,7,3,51.2
2016,8,7,4,50
2016,8,7,5,49.7
2016,8,7,6,51.1
2016,8,7,7,61.2
2016,8,7,8,73
2016,8,7,9,79
2016,8,7,10,79
2016,8,7,11,75.4
2016,8,7,12,72.4
2016,8,7,13,78.7
2016,8,7,14,81.6
2016,8,7,15,78.3
2016,8,7,16,74.3
2016,8,7,17,67.5
2016,8,7,18,65
2016,8,7,19,69.2
2016,8,7,20,69.4
2016,8,7,21,70.9
2016,8,7,22,66.2
2016,8,7,23,60.9
2016,8,7,24,57.7
2016,8,8,1,60.8
2016,8,8,2,59.1
2016,8,8,3,56.8
2016,8,8,4,55.5
2016,8,8,5,55.2
2016,8,8,6,56.7
2016,8,8,7,68
2016,8,8,8,81.1
2016,8,8,9,87.8
2016,8,8,10,87.9
2016,8,8,11,83.7
2016,8,8,12,80.4
2016,8,8,13,87.5
2016,8,8,14,90.7
2016,8,8,15,87
2016,8,8,16,82.6
2016,8,8,17,75.1
2016,8,8,18,72.2
2016,8,8,19,76.8
2016,8,8,20,77.2
2016,8,8,21,78.8
2016,8,8,22,73.6
2016,8,8,23,67.7
2016,8,8,24,64.2
2016,8,9,1,60.8
2016,8,9,2,59.1
2016,8,9,3,56.8
2016,8,9,4,55.5
2016,8,9,5,55.2
2016,8,9,6,56.7
2016,8,9,7,68
2016,8,9,8,81.1
2016,8,9,9,87.8
2016,8,9,10,87.9
2016,8,9,11,83.7
2016,8,9,12,80.4
2016,8,9,13,87.5
2016,8,9,14,90.7
2016,8,9,15,87
2016,8,9,16,82.6
2016,8,9,17,75.1
2016,8,9,18,72.2
2016,8,9,19,76.8
2016,8,9,20,77.2
2016,8,9,21,78.8
2016,8,9,22,73.6
2016,8,9,23,67.7
2016,8,9,24,64.2
2016,8,10,1,60.8
2016,8,10,2,59.1
2016,8,10,3,56.8
2016,8,10,4,55.5
2016,8,10,5,55.2
2016,8,10,6,56.7
2016,8,10,7,68
2016,8,10,8,81.1
2016,8,10,9,87.8
2016,8,10,10,87.9
2016,8,10,11,83.7
2016,8,10,12,80.4
2016,8,10,13,87.5
2016,8,10,14,90.7
2016,8,10,15,87
2016,8,10,16,82.6
2016,8,10,17,75.1
2016,8,10,18,72.2
2016,8,10,19,76.8
2016,8,10,20,77.2
2016,8,10,21,78.8
2016,8,10,22,73.6
2016,8,10,23,67.7
2016,8,10,24,64.2
2016,8,11,1,60.8
2016,8,11,2,59.1
2016,8,11,3,56.8
2016,8,11,4,55.5
2016,8,11,5,55.2
2016,8,11,6,56.7
2016,8,11,7,68
2016,8,11,8,81.1
2016,8,11,9,87.8
2016,8,11,10,87.9
2016,8,11,11,83.7
2016,8,11,12,80.4
2016,8,11,13,87.5
2016,8,11,14,90.7
2016,8,11,15,87
2016,8,11,16,82.6
2016,8,11,17,75.1
2016,8,11,18,72.2
2016,8,11,19,76.8
2016,8,11,20,77.2
2016,8,11,21,78.8
2016,8,11,22,73.6
2016,8,11,23,67.7
2016,8,11,24,64.2
2016,8,12,1,60.8
2016,8,12,2,59.1
2016,8,12,3,56.8
2016,8,12,4,55.5
2016,8,12,5,55.2
2016,8,12,6,56.7
2016,8,12,7,68
2016,8,12,8,81.1
2016,8,12,9,87.8
2016,8,12,10,87.9
2016,8,12,11,83.7
2016,8,12,12,80.4
2016,8,12,13,87.5
2016,8,12,14,90.7
2016,8,12,15,87
2016,8,12,16,82.6
2016,8,12,17,75.1
2016,8,12,18,72.2
2016,8,12,19,76.8
2016,8,12,20,77.2
2016,8,12,21,78.8
2016,8,12,22,73.6
2016,8,12,23,67.7
2016,8,12,24,64.2
2016,8,13,1,54.7
2016,8,13,2,53.1
2016,8,13,3,51.2
2016,8,13,4,50
2016,8,13,5,49.7
2016,8,13,6,51.1
2016,8,13,7,61.2
2016,8,13,8,73
2016,8,13,9,79
2016,8,13,10,79
2016,8,13,11,75.4
2016,8,13,12,72.4
2016,8,13,13,78.7
2016,8,13,14,81.6
2016,8,13,15,78.3
2016,8,13,16,74.3
2016,8,13,17,67.5
2016,8,13,18,65
2016,8,13,19,69.2
2016,8,13,20,69.4
2016,8,13,21,70.9
2016,8,13,22,66.2
2016,8,13,23,60.9
2016,8,13,24,57.7
2016,8,14,1,54.7
2016,8,14,2,53.1
2016,8,14,3,51.2
2016,8,14,4,50
2016,8,14,5,49.7
2016,8,14,6,51.1
2016,8,14,7,61.2
2016,8,14,8,73
2016,8,14,9,79
2016,8,14,10,79
2016,8,14,11,75.4
2016,8,14,12,72.4
2016,8,14,13,78.7
2016,8,14,14,81.6
2016,8,14,15,78.3
2016,8,14,16,74.3
2016,8,14,17,67.5
2016,8,14,18,65
2016,8,14,19,69.2
2016,8,14,20,69.4
2016,8,14,21,70.9
2016,8,14,22,66.2
2016,8,14,23,60.9
2016,8,14,24,57.7
2016,8,15,1,60.8
2016,8,15,2,59.1
2016,8,15,3,56.8
2016,8,15,4,55.5
2016,8,15,5,55.2
2016,8,15,6,56.7
2016,8,15,7,68
2016,8,15,8,81.1
2016,8,15,9,87.8
2016,8,15,10,87.9
2016,8,15,11,83.7
2016,8,15,12,80.4
2016,8,15,13,87.5
2016,8,15,14,90.7
2016,8,15,15,87
2016,8,15,16,82.6
2016,8,15,17,75.1
2016,8,15,18,72.2
2016,8,15,19,76.8
2016,8,15,20,77.2
2016,8,15,21,78.8
2016,8,15,22,73.6
2016,8,15,23,67.7
2016,8,15,24,64.2
2016,8,16,1,60.8
2016,8,16,2,59.1
2016,8,16,3,56.8
2016,8,16,4,55.5
2016,8,16,5,55.2
2016,8,16,6,56.7
2016,8,16,7,68
