year,month,day,hour,Node1,Node2,Buyer
2016,1,28,23,447.7,65,13.032
2016,1,28,24,424.4,61.7,13.032
2016,1,29,1,401.8,58.4,13.095
2016,1,29,2,390.9,56.8,13.095
2016,1,29,3,375.7,54.6,13.095
2016,1,29,4,367.3,53.3,13.095
2016,1,29,5,365.6,53.1,13.095
2016,1,29,6,375.3,54.5,13.095
2016,1,29,7,449.8,65.4,13.095
2016,1,29,8,536.4,78,13.095
2016,1,29,9,580.6,84.4,13.095
2016,1,29,10,581.2,84.5,13.095
2016,1,29,11,554.2,80.5,13.095
2016,1,29,12,531.9,77.3,13.095
2016,1,29,13,578.7,84.1,13.095
2016,1,29,14,600.2,87.2,13.095
2016,1,29,15,575.5,83.6,13.095
2016,1,29,16,546.4,79.5,13.095
2016,1,29,17,496.6,72.1,13.095
2016,1,29,18,478.3,69.5,13.095
2016,1,29,19,508.4,73.9,13.095
2016,1,29,20,510.3,74.1,13.095
2016,1,29,21,521.3,75.8,13.095
2016,1,29,22,486.7,70.8,13.095
2016,1,29,23,447.7,65,13.095
2016,1,29,24,424.4,61.7,13.095
2016,1,30,1,361.6,52.5,14.166
2016,1,30,2,351.7,51.2,14.166
2016,1,30,3,338.2,49.2,14.166
2016,1,30,4,330.5,48,14.166
2016,1,30,5,329.1,47.8,14.166
2016,1,30,6,337.7,49.1,14.166
2016,1,30,7,404.8,58.8,14.166
2016,1,30,8,482.8,70.2,14.166
2016,1,30,9,522.5,75.9,14.166
2016,1,30,10,523.2,76,14.166
2016,1,30,11,498.7,72.5,14.166
2016,1,30,12,478.7,69.5,14.166
2016,1,30,13,520.9,75.7,14.166
2016,1,30,14,540.2,78.5,14.166
2016,1,30,15,517.9,75.3,14.166
2016,1,30,16,491.8,71.5,14.166
2016,1,30,17,446.9,64.9,14.166
2016,1,30,18,430.5,62.5,14.166
2016,1,30,19,457.6,66.5,14.166
2016,1,30,20,459.3,66.7,14.166
2016,1,30,21,469.1,68.2,14.166
2016,1,30,22,438.1,63.7,14.166
2016,1,30,23,402.9,58.6,14.166
2016,1,30,24,382,55.5,14.166
2016,1,31,1,361.6,52.5,15.489
2016,1,31,2,351.7,51.2,15.489
2016,1,31,3,338.2,49.2,15.489
2016,1,31,4,330.5,48,15.489
2016,1,31,5,329.1,47.8,15.489
2016,1,31,6,337.7,49.1,15.489
2016,1,31,7,404.8,58.8,15.489
2016,1,31,8,482.8,70.2,15.489
2016,1,31,9,522.5,75.9,15.489
2016,1,31,10,523.2,76,15.489
2016,1,31,11,498.7,72.5,15.489
2016,1,31,12,478.7,69.5,15.489
2016,1,31,13,520.9,75.7,15.489
2016,1,31,14,540.2,78.5,15.489
2016,1,31,15,517.9,75.3,15.489
2016,1,31,16,491.8,71.5,15.489
2016,1,31,17,446.9,64.9,15.489
2016,1,31,18,430.5,62.5,15.489
2016,1,31,19,457.6,66.5,15.489
2016,1,31,20,459.3,66.7,15.489
2016,1,31,21,469.1,68.2,15.489
2016,1,31,22,438.1,63.7,15.489
2016,1,31,23,402.9,58.6,15.489
2016,1,31,24,382,55.5,15.489
2016,2,1,1,398.5,57.9,14.292
2016,2,1,2,387.6,56.4,14.292
2016,2,1,3,372.7,54.2,14.292
2016,2,1,4,364.3,52.9,14.292
2016,2,1,5,362.6,52.7,14.292
2016,2,1,6,372.2,54.1,14.292
2016,2,1,7,446,64.8,14.292
2016,2,1,8,532,77.4,14.292
2016,2,1,9,575.8,83.6,14.292
2016,2,1,10,576.4,83.7,14.292
2016,2,1,11,549.6,79.9,14.292
2016,2,1,12,527.5,76.6,14.292
2016,2,1,13,574,83.4,14.292
2016,2,1,14,595.2,86.5,14.292
2016,2,1,15,570.8,82.9,14.292
2016,2,1,16,542,78.7,14.292
2016,2,1,17,492.6,71.6,14.292
2016,2,1,18,474.3,68.9,14.292
2016,2,1,19,504.3,73.3,14.292
2016,2,1,20,506,73.5,14.292
2016,2,1,21,516.9,75.2,14.292
2016,2,1,22,482.8,70.2,14.292
2016,2,1,23,444,64.5,14.292
2016,2,1,24,421,61.2,14.292
2016,2,2,1,398.5,57.9,12.51
2016,2,2,2,387.6,56.4,12.51
2016,2,2,3,372.7,54.2,12.51
2016,2,2,4,364.3,52.9,12.51
2016,2,2,5,362.6,52.7,12.51
2016,2,2,6,372.2,54.1,12.51
2016,2,2,7,446,64.8,12.51
2016,2,2,8,532,77.4,12.51
2016,2,2,9,575.8,83.6,12.51
2016,2,2,10,576.4,83.7,12.51
2016,2,2,11,549.6,79.9,12.51
2016,2,2,12,527.5,76.6,12.51
2016,2,2,13,574,83.4,12.51
2016,2,2,14,595.2,86.5,12.51
2016,2,2,15,570.8,82.9,12.51
2016,2,2,16,542,78.7,12.51
2016,2,2,17,492.6,71.6,12.51
2016,2,2,18,474.3,68.9,12.51
2016,2,2,19,504.3,73.3,12.51
2016,2,2,20,506,73.5,12.51
2016,2,2,21,516.9,75.2,12.51
2016,2,2,22,482.8,70.2,12.51
2016,2,2,23,444,64.5,12.51
2016,2,2,24,421,61.2,12.51
2016,2,3,1,398.5,57.9,12.249
2016,2,3,2,387.6,56.4,12.249
2016,2,3,3,372.7,54.2,12.249
2016,2,3,4,364.3,52.9,12.249
2016,2,3,5,362.6,52.7,12.249
2016,2,3,6,372.2,54.1,12.249
2016,2,3,7,446,64.8,12.249
2016,2,3,8,532,77.4,12.249
2016,2,3,9,575.8,83.6,12.249
2016,2,3,10,576.4,83.7,12.249
2016,2,3,11,549.6,79.9,12.249
2016,2,3,12,527.5,76.6,12.249
2016,2,3,13,574,83.4,12.249
2016,2,3,14,595.2,86.5,12.249
2016,2,3,15,570.8,82.9,12.249
2016,2,3,16,542,78.7,12.249
2016,2,3,17,492.6,71.6,12.249
2016,2,3,18,474.3,68.9,12.249
2016,2,3,19,504.3,73.3,12.249
2016,2,3,20,506,73.5,12.249
2016,2,3,21,516.9,75.2,12.249
2016,2,3,22,482.8,70.2,12.249
2016,2,3,23,444,64.5,12.249
2016,2,3,24,421,61.2,12.249
2016,2,4,1,398.5,57.9,12.159
2016,2,4,2,387.6,56.4,12.159
2016,2,4,3,372.7,54.2,12.159
2016,2,4,4,364.3,52.9,12.159
2016,2,4,5,362.6,52.7,12.159
2016,2,4,6,372.2,54.1,12.159
2016,2,4,7,446,64.8,12.159
2016,2,4,8,532,77.4,12.159
2016,2,4,9,575.8,83.6,12.159
2016,2,4,10,576.4,83.7,12.159
2016,2,4,11,549.6,79.9,12.159
2016,2,4,12,527.5,76.6,12.159
2016,2,4,13,574,83.4,12.159
2016,2,4,14,595.2,86.5,12.159
2016,2,4,15,570.8,82.9,12.159
2016,2,4,16,542,78.7,12.159
2016,2,4,17,492.6,71.6,12.159
2016,2,4,18,474.3,68.9,12.159
2016,2,4,19,504.3,73.3,12.159
2016,2,4,20,506,73.5,12.159
2016,2,4,21,516.9,75.2,12.159
2016,2,4,22,482.8,70.2,12.159
2016,2,4,23,444,64.5,12.159
2016,2,4,24,421,61.2,12.159
2016,2,5,1,398.5,57.9,12.105
2016,2,5,2,387.6,56.4,12.105
2016,2,5,3,372.7,54.2,12.105
2016,2,5,4,364.3,52.9,12.105
2016,2,5,5,362.6,52.7,12.105
2016,2,5,6,372.2,54.1,12.105
2016,2,5,7,446,64.8,12.105
2016,2,5,8,532,77.4,12.105
2016,2,5,9,575.8,83.6,12.105
2016,2,5,10,576.4,83.7,12.105
2016,2,5,11,549.6,79.9,12.105
2016,2,5,12,527.5,76.6,12.105
2016,2,5,13,574,83.4,12.105
2016,2,5,14,595.2,86.5,12.105
2016,2,5,15,570.8,82.9,12.105
2016,2,5,16,542,78.7,12.105
2016,2,5,17,492.6,71.6,12.105
2016,2,5,18,474.3,68.9,12.105
2016,2,5,19,504.3,73.3,12.105
2016,2,5,20,506,73.5,12.105
2016,2,5,21,516.9,75.2,12.105
2016,2,5,22,482.8,70.2,12.105
2016,2,5,23,444,64.5,12.105
2016,2,5,24,421,61.2,12.105
2016,2,6,1,358.7,52.1,11.979
2016,2,6,2,348.8,50.7,11.979
2016,2,6,3,335.4,48.8,11.979
2016,2,6,4,327.8,47.6,11.979
2016,2,6,5,326.4,47.4,11.979
2016,2,6,6,334.9,48.7,11.979
2016,2,6,7,401.4,58.4,11.979
2016,2,6,8,478.8,69.5,11.979
2016,2,6,9,518.1,75.3,11.979
2016,2,6,10,518.8,75.4,11.979
2016,2,6,11,494.7,71.9,11.979
2016,2,6,12,474.7,69,11.979
2016,2,6,13,516.6,75.1,11.979
2016,2,6,14,535.7,77.9,11.979
2016,2,6,15,513.7,74.6,11.979
2016,2,6,16,487.8,70.9,11.979
2016,2,6,17,443.3,64.4,11.979
2016,2,6,18,426.9,62,11.979
2016,2,6,19,453.8,66,11.979
2016,2,6,20,455.5,66.2,11.979
2016,2,6,21,465.2,67.7,11.979
2016,2,6,22,434.4,63.2,11.979
2016,2,6,23,399.7,58,11.979
2016,2,6,24,378.9,55,11.979
2016,2,7,1,358.7,52.1,11.781
2016,2,7,2,348.8,50.7,11.781
2016,2,7,3,335.4,48.8,11.781
2016,2,7,4,327.8,47.6,11.781
2016,2,7,5,326.4,47.4,11.781
2016,2,7,6,334.9,48.7,11.781
2016,2,7,7,401.4,58.4,11.781
2016,2,7,8,478.8,69.5,11.781
2016,2,7,9,518.1,75.3,11.781
2016,2,7,10,518.8,75.4,11.781
2016,2,7,11,494.7,71.9,11.781
2016,2,7,12,474.7,69,11.781
2016,2,7,13,516.6,75.1,11.781
2016,2,7,14,535.7,77.9,11.781
2016,2,7,15,513.7,74.6,11.781
2016,2,7,16,487.8,70.9,11.781
2016,2,7,17,443.3,64.4,11.781
2016,2,7,18,426.9,62,11.781
2016,2,7,19,453.8,66,11.781
2016,2,7,20,455.5,66.2,11.781
2016,2,7,21,465.2,67.7,11.781
2016,2,7,22,434.4,63.2,11.781
2016,2,7,23,399.7,58,11.781
2016,2,7,24,378.9,55,11.781
2016,2,8,1,398.5,57.9,11.637
2016,2,8,2,387.6,56.4,11.637
2016,2,8,3,372.7,54.2,11.637
2016,2,8,4,364.3,52.9,11.637
2016,2,8,5,362.6,52.7,11.637
2016,2,8,6,372.2,54.1,11.637
2016,2,8,7,446,64.8,11.637
2016,2,8,8,532,77.4,11.637
2016,2,8,9,575.8,83.6,11.637
2016,2,8,10,576.4,83.7,11.637
2016,2,8,11,549.6,79.9,11.637
2016,2,8,12,527.5,76.6,11.637
2016,2,8,13,574,83.4,11.637
2016,2,8,14,595.2,86.5,11.637
2016,2,8,15,570.8,82.9,11.637
2016,2,8,16,542,78.7,11.637
2016,2,8,17,492.6,71.6,11.637
2016,2,8,18,474.3,68.9,11.637
2016,2,8,19,504.3,73.3,11.637
2016,2,8,20,506,73.5,11.637
2016,2,8,21,516.9,75.2,11.637
2016,2,8,22,482.8,70.2,11.637
2016,2,8,23,444,64.5,11.637
2016,2,8,24,421,61.2,11.637
2016,2,9,1,398.5,57.9,11.493
2016,2,9,2,387.6,56.4,11.493
2016,2,9,3,372.7,54.2,11.493
2016,2,9,4,364.3,52.9,11.493
2016,2,9,5,362.6,52.7,11.493
2016,2,9,6,372.2,54.1,11.493
2016,2,9,7,446,64.8,11.493
2016,2,9,8,532,77.4,11.493
2016,2,9,9,575.8,83.6,11.493
2016,2,9,10,576.4,83.7,11.493
2016,2,9,11,549.6,79.9,11.493
2016,2,9,12,527.5,76.6,11.493
2016,2,9,13,574,83.4,11.493
2016,2,9,14,595.2,86.5,11.493
2016,2,9,15,570.8,82.9,11.493
2016,2,9,16,542,78.7,11.493
2016,2,9,17,492.6,71.6,11.493
2016,2,9,18,474.3,68.9,11.493
2016,2,9,19,504.3,73.3,11.493
2016,2,9,20,506,73.5,11.493
2016,2,9,21,516.9,75.2,11.493
2016,2,9,22,482.8,70.2,11.493
2016,2,9,23,444,64.5,11.493
2016,2,9,24,421,61.2,11.493
2016,2,10,1,398.5,57.9,11.358
2016,2,10,2,387.6,56.4,11.358
2016,2,10,3,372.7,54.2,11.358
2016,2,10,4,364.3,52.9,11.358
2016,2,10,5,362.6,52.7,11.358
2016,2,10,6,372.2,54.1,11.358
2016,2,10,7,446,64.8,11.358
2016,2,10,8,532,77.4,11.358
2016,2,10,9,575.8,83.6,11.358
2016,2,10,10,576.4,83.7,11.358
2016,2,10,11,549.6,79.9,11.358
2016,2,10,12,527.5,76.6,11.358
2016,2,10,13,574,83.4,11.358
2016,2,10,14,595.2,86.5,11.358
2016,2,10,15,570.8,82.9,11.358
2016,2,10,16,542,78.7,11.358
2016,2,10,17,492.6,71.6,11.358
2016,2,10,18,474.3,68.9,11.358
2016,2,10,19,504.3,73.3,11.358
2016,2,10,20,506,73.5,11.358
2016,2,10,21,516.9,75.2,11.358
2016,2,10,22,482.8,70.2,11.358
2016,2,10,23,444,64.5,11.358
2016,2,10,24,421,61.2,11.358
2016,2,11,1,398.5,57.9,11.214
2016,2,11,2,387.6,56.4,11.214
2016,2,11,3,372.7,54.2,11.214
2016,2,11,4,364.3,52.9,11.214
2016,2,11,5,362.6,52.7,11.214
2016,2,11,6,372.2,54.1,11.214
2016,2,11,7,446,64.8,11.214
2016,2,11,8,532,77.4,11.214
2016,2,11,9,575.8,83.6,11.214
2016,2,11,10,576.4,83.7,11.214
2016,2,11,11,549.6,79.9,11.214
2016,2,11,12,527.5,76.6,11.214
2016,2,11,13,574,83.4,11.214
2016,2,11,14,595.2,86.5,11.214
2016,2,11,15,570.8,82.9,11.214
2016,2,11,16,542,78.7,11.214
2016,2,11,17,492.6,71.6,11.214
2016,2,11,18,474.3,68.9,11.214
2016,2,11,19,504.3,73.3,11.214
2016,2,11,20,506,73.5,11.214
2016,2,11,21,516.9,75.2,11.214
2016,2,11,22,482.8,70.2,11.214
2016,2,11,23,444,64.5,11.214
2016,2,11,24,421,61.2,11.214
2016,2,12,1,398.5,57.9,11.061
2016,2,12,2,387.6,56.4,11.061
2016,2,12,3,372.7,54.2,11.061
2016,2,12,4,364.3,52.9,11.061
2016,2,12,5,362.6,52.7,11.061
2016,2,12,6,372.2,54.1,11.061
2016,2,12,7,446,64.8,11.061
2016,2,12,8,532,77.4,11.061
2016,2,12,9,575.8,83.6,11.061
2016,2,12,10,576.4,83.7,11.061
2016,2,12,11,549.6,79.9,11.061
2016,2,12,12,527.5,76.6,11.061
2016,2,12,13,574,83.4,11.061
2016,2,12,14,595.2,86.5,11.061
2016,2,12,15,570.8,82.9,11.061
2016,2,12,16,542,78.7,11.061
2016,2,12,17,492.6,71.6,11.061
2016,2,12,18,474.3,68.9,11.061
2016,2,12,19,504.3,73.3,11.061
2016,2,12,20,506,73.5,11.061
2016,2,12,21,516.9,75.2,11.061
2016,2,12,22,482.8,70.2,11.061
2016,2,12,23,444,64.5,11.061
2016,2,12,24,421,61.2,11.061
2016,2,13,1,358.7,52.1,10.917
2016,2,13,2,348.8,50.7,10.917
2016,2,13,3,335.4,48.8,10.917
2016,2,13,4,327.8,47.6,10.917
2016,2,13,5,326.4,47.4,10.917
2016,2,13,6,334.9,48.7,10.917
2016,2,13,7,401.4,58.4,10.917
2016,2,13,8,478.8,69.5,10.917
2016,2,13,9,518.1,75.3,10.917
2016,2,13,10,518.8,75.4,10.917
2016,2,13,11,494.7,71.9,10.917
2016,2,13,12,474.7,69,10.917
2016,2,13,13,516.6,75.1,10.917
2016,2,13,14,535.7,77.9,10.917
2016,2,13,15,513.7,74.6,10.917
2016,2,13,16,487.8,70.9,10.917
2016,2,13,17,443.3,64.4,10.917
2016,2,13,18,426.9,62,10.917
2016,2,13,19,453.8,66,10.917
2016,2,13,20,455.5,66.2,10.917
2016,2,13,21,465.2,67.7,10.917
2016,2,13,22,434.4,63.2,10.917
2016,2,13,23,399.7,58,10.917
2016,2,13,24,378.9,55,10.917
2016,2,14,1,358.7,52.1,10.773
2016,2,14,2,348.8,50.7,10.773
2016,2,14,3,335.4,48.8,10.773
2016,2,14,4,327.8,47.6,10.773
2016,2,14,5,326.4,47.4,10.773
2016,2,14,6,334.9,48.7,10.773
2016,2,14,7,401.4,58.4,10.773
2016,2,14,8,478.8,69.5,10.773
2016,2,14,9,518.1,75.3,10.773
2016,2,14,10,518.8,75.4,10.773
2016,2,14,11,494.7,71.9,10.773
2016,2,14,12,474.7,69,10.773
2016,2,14,13,516.6,75.1,10.773
2016,2,14,14,535.7,77.9,10.773
2016,2,14,15,513.7,74.6,10.773
2016,2,14,16,487.8,70.9,10.773
2016,2,14,17,443.3,64.4,10.773
2016,2,14,18,426.9,62,10.773
2016,2,14,19,453.8,66,10.773
2016,2,14,20,455.5,66.2,10.773
2016,2,14,21,465.2,67.7,10.773
2016,2,14,22,434.4,63.2,10.773
2016,2,14,23,399.7,58,10.773
2016,2,14,24,378.9,55,10.773
2016,2,15,1,398.5,57.9,10.629
2016,2,15,2,387.6,56.4,10.629
2016,2,15,3,372.7,54.2,10.629
2016,2,15,4,364.3,52.9,10.629
2016,2,15,5,362.6,52.7,10.629
2016,2,15,6,372.2,54.1,10.629
2016,2,15,7,446,64.8,10.629
2016,2,15,8,532,77.4,10.629
2016,2,15,9,575.8,83.6,10.629
2016,2,15,10,576.4,83.7,10.629
2016,2,15,11,549.6,79.9,10.629
2016,2,15,12,527.5,76.6,10.629
2016,2,15,13,574,83.4,10.629
2016,2,15,14,595.2,86.5,10.629
2016,2,15,15,570.8,82.9,10.629
2016,2,15,16,542,78.7,10.629
2016,2,15,17,492.6,71.6,10.629
2016,2,15,18,474.3,68.9,10.629
2016,2,15,19,504.3,73.3,10.629
2016,2,15,20,506,73.5,10.629
2016,2,15,21,516.9,75.2,10.629
2016,2,15,22,482.8,70.2,10.629
2016,2,15,23,444,64.5,10.629
2016,2,15,24,421,61.2,10.629
2016,2,16,1,398.5,57.9,10.476
2016,2,16,2,387.6,56.4,10.476
2016,2,16,3,372.7,54.2,10.476
2016,2,16,4,364.3,52.9,10.476
2016,2,16,5,362.6,52.7,10.476
2016,2,16,6,372.2,54.1,10.476
2016,2,16,7,446,64.8,10.476
2016,2,16,8,532,77.4,10.476
2016,2,16,9,575.8,83.6,10.476
2016,2,16,10,576.4,83.7,10.476
2016,2,16,11,549.6,79.9,10.476
2016,2,16,12,527.5,76.6,10.476
2016,2,16,13,574,83.4,10.476
2016,2,16,14,595.2,86.5,10.476
2016,2,16,15,570.8,82.9,10.476
2016,2,16,16,542,78.7,10.476
2016,2,16,17,492.6,71.6,10.476
2016,2,16,18,474.3,68.9,10.476
2016,2,16,19,504.3,73.3,10.476
2016,2,16,20,506,73.5,10.476
2016,2,16,21,516.9,75.2,10.476
2016,2,16,22,482.8,70.2,10.476
2016,2,16,23,444,64.5,10.476
2016,2,16,24,421,61.2,10.476
2016,2,17,1,398.5,57.9,10.332
2016,2,17,2,387.6,56.4,10.332
2016,2,17,3,372.7,54.2,10.332
2016,2,17,4,364.3,52.9,10.332
2016,2,17,5,362.6,52.7,10.332
2016,2,17,6,372.2,54.1,10.332
2016,2,17,7,446,64.8,10.332
2016,2,17,8,532,77.4,10.332
2016,2,17,9,575.8,83.6,10.332
2016,2,17,10,576.4,83.7,10.332
2016,2,17,11,549.6,79.9,10.332
2016,2,17,12,527.5,76.6,10.332
2016,2,17,13,574,83.4,10.332
2016,2,17,14,595.2,86.5,10.332
2016,2,17,15,570.8,82.9,10.332
2016,2,17,16,542,78.7,10.332
2016,2,17,17,492.6,71.6,10.332
2016,2,17,18,474.3,68.9,10.332
2016,2,17,19,504.3,73.3,10.332
2016,2,17,20,506,73.5,10.332
2016,2,17,21,516.9,75.2,10.332
2016,2,17,22,482.8,70.2,10.332
2016,2,17,23,444,64.5,10.332
2016,2,17,24,421,61.2,10.332
2016,2,18,1,398.5,57.9,10.188
2016,2,18,2,387.6,56.4,10.188
2016,2,18,3,372.7,54.2,10.188
2016,2,18,4,364.3,52.9,10.188
2016,2,18,5,362.6,52.7,10.188
2016,2,18,6,372.2,54.1,10.188
2016,2,18,7,446,64.8,10.188
2016,2,18,8,532,77.4,10.188
2016,2,18,9,575.8,83.6,10.188
2016,2,18,10,576.4,83.7,10.188
2016,2,18,11,549.6,79.9,10.188
2016,2,18,12,527.5,76.6,10.188
2016,2,18,13,574,83.4,10.188
2016,2,18,14,595.2,86.5,10.188
2016,2,18,15,570.8,82.9,10.188
2016,2,18,16,542,78.7,10.188
2016,2,18,17,492.6,71.6,10.188
2016,2,18,18,474.3,68.9,10.188
2016,2,18,19,504.3,73.3,10.188
2016,2,18,20,506,73.5,10.188
2016,2,18,21,516.9,75.2,10.188
2016,2,18,22,482.8,70.2,10.188
2016,2,18,23,444,64.5,10.188
2016,2,18,24,421,61.2,10.188
2016,2,19,1,398.5,57.9,10.044
2016,2,19,2,387.6,56.4,10.044
2016,2,19,3,372.7,54.2,10.044
2016,2,19,4,364.3,52.9,10.044
2016,2,19,5,362.6,52.7,10.044
2016,2,19,6,372.2,54.1,10.044
2016,2,19,7,446,64.8,10.044
2016,2,19,8,532,77.4,10.044
2016,2,19,9,575.8,83.6,10.044
2016,2,19,10,576.4,83.7,10.044
2016,2,19,11,549.6,79.9,10.044
2016,2,19,12,527.5,76.6,10.044
2016,2,19,13,574,83.4,10.044
2016,2,19,14,595.2,86.5,10.044
2016,2,19,15,570.8,82.9,10.044
2016,2,19,16,542,78.7,10.044
2016,2,19,17,492.6,71.6,10.044
2016,2,19,18,474.3,68.9,10.044
2016,2,19,19,504.3,73.3,10.044
2016,2,19,20,506,73.5,10.044
2016,2,19,21,516.9,75.2,10.044
2016,2,19,22,482.8,70.2,10.044
2016,2,19,23,444,64.5,10.044
2016,2,19,24,421,61.2,10.044
2016,2,20,1,358.7,52.1,9.9
2016,2,20,2,348.8,50.7,9.9
2016,2,20,3,335.4,48.8,9.9
2016,2,20,4,327.8,47.6,9.9
2016,2,20,5,326.4,47.4,9.9
2016,2,20,6,334.9,48.7,9.9
2016,2,20,7,401.4,58.4,9.9
2016,2,20,8,478.8,69.5,9.9
2016,2,20,9,518.1,75.3,9.9
2016,2,20,10,518.8,75.4,9.9
2016,2,20,11,494.7,71.9,9.9
2016,2,20,12,474.7,69,9.9
2016,2,20,13,516.6,75.1,9.9
2016,2,20,14,535.7,77.9,9.9
2016,2,20,15,513.7,74.6,9.9
2016,2,20,16,487.8,70.9,9.9
2016,2,20,17,443.3,64.4,9.9
2016,2,20,18,426.9,62,9.9
2016,2,20,19,453.8,66,9.9
2016,2,20,20,455.5,66.2,9.9
2016,2,20,21,465.2,67.7,9.9
2016,2,20,22,434.4,63.2,9.9
2016,2,20,23,399.7,58,9.9
2016,2,20,24,378.9,55,9.9
2016,2,21,1,358.7,52.1,9.756
2016,2,21,2,348.8,50.7,9.756
2016,2,21,3,335.4,48.8,9.756
2016,2,21,4,327.8,47.6,9.756
2016,2,21,5,326.4,47.4,9.756
2016,2,21,6,334.9,48.7,9.756
2016,2,21,7,401.4,58.4,9.756
2016,2,21,8,478.8,69.5,9.756
2016,2,21,9,518.1,75.3,9.756
2016,2,21,10,518.8,75.4,9.756
2016,2,21,11,494.7,71.9,9.756
2016,2,21,12,474.7,69,9.756
2016,2,21,13,516.6,75.1,9.756
2016,2,21,14,535.7,77.9,9.756
2016,2,21,15,513.7,74.6,9.756
2016,2,21,16,487.8,70.9,9.756
2016,2,21,17,443.3,64.4,9.756
2016,2,21,18,426.9,62,9.756
2016,2,21,19,453.8,66,9.756
2016,2,21,20,455.5,66.2,9.756
2016,2,21,21,465.2,67.7,9.756
2016,2,21,22,434.4,63.2,9.756
2016,2,21,23,399.7,58,9.756
2016,2,21,24,378.9,55,9.756
2016,2,22,1,398.5,57.9,9.612
2016,2,22,2,387.6,56.4,9.612
2016,2,22,3,372.7,54.2,9.612
2016,2,22,4,364.3,52.9,9.612
2016,2,22,5,362.6,52.7,9.612
2016,2,22,6,372.2,54.1,9.612
2016,2,22,7,446,64.8,9.612
2016,2,22,8,532,77.4,9.612
2016,2,22,9,575.8,83.6,9.612
2016,2,22,10,576.4,83.7,9.612
2016,2,22,11,549.6,79.9,9.612
2016,2,22,12,527.5,76.6,9.612
2016,2,22,13,574,83.4,9.612
2016,2,22,14,595.2,86.5,9.612
2016,2,22,15,570.8,82.9,9.612
2016,2,22,16,542,78.7,9.612
2016,2,22,17,492.6,71.6,9.612
2016,2,22,18,474.3,68.9,9.612
2016,2,22,19,504.3,73.3,9.612
2016,2,22,20,506,73.5,9.612
2016,2,22,21,516.9,75.2,9.612
2016,2,22,22,482.8,70.2,9.612
2016,2,22,23,444,64.5,9.612
2016,2,22,24,421,61.2,9.612
2016,2,23,1,398.5,57.9,9.468
2016,2,23,2,387.6,56.4,9.468
2016,2,23,3,372.7,54.2,9.468
2016,2,23,4,364.3,52.9,9.468
2016,2,23,5,362.6,52.7,9.468
2016,2,23,6,372.2,54.1,9.468
2016,2,23,7,446,64.8,9.468
2016,2,23,8,532,77.4,9.468
2016,2,23,9,575.8,83.6,9.468
2016,2,23,10,576.4,83.7,9.468
2016,2,23,11,549.6,79.9,9.468
2016,2,23,12,527.5,76.6,9.468
2016,2,23,13,574,83.4,9.468
2016,2,23,14,595.2,86.5,9.468
2016,2,23,15,570.8,82.9,9.468
2016,2,23,16,542,78.7,9.468
2016,2,23,17,492.6,71.6,9.468
2016,2,23,18,474.3,68.9,9.468
2016,2,23,19,504.3,73.3,9.468
2016,2,23,20,506,73.5,9.468
2016,2,23,21,516.9,75.2,9.468
2016,2,23,22,482.8,70.2,9.468
2016,2,23,23,444,64.5,9.468
2016,2,23,24,421,61.2,9.468
2016,2,24,1,398.5,57.9,9.333
2016,2,24,2,387.6,56.4,9.333
2016,2,24,3,372.7,54.2,9.333
2016,2,24,4,364.3,52.9,9.333
2016,2,24,5,362.6,52.7,9.333
2016,2,24,6,372.2,54.1,9.333
2016,2,24,7,446,64.8,9.333
2016,2,24,8,532,77.4,9.333
2016,2,24,9,575.8,83.6,9.333
2016,2,24,10,576.4,83.7,9.333
2016,2,24,11,549.6,79.9,9.333
2016,2,24,12,527.5,76.6,9.333
2016,2,24,13,574,83.4,9.333
2016,2,24,14,595.2,86.5,9.333
2016,2,24,15,570.8,82.9,9.333
2016,2,24,16,542,78.7,9.333
2016,2,24,17,492.6,71.6,9.333
2016,2,24,18,474.3,68.9,9.333
2016,2,24,19,504.3,73.3,9.333
2016,2,24,20,506,73.5,9.333
2016,2,24,21,516.9,75.2,9.333
2016,2,24,22,482.8,70.2,9.333
2016,2,24,23,444,64.5,9.333
2016,2,24,24,421,61.2,9.333
2016,2,25,1,398.5,57.9,9.189
2016,2,25,2,387.6,56.4,9.189
2016,2,25,3,372.7,54.2,9.189
2016,2,25,4,364.3,52.9,9.189
2016,2,25,5,362.6,52.7,9.189
2016,2,25,6,372.2,54.1,9.189
2016,2,25,7,446,64.8,9.189
2016,2,25,8,532,77.4,9.189
2016,2,25,9,575.8,83.6,9.189
2016,2,25,10,576.4,83.7,9.189
2016,2,25,11,549.6,79.9,9.189
2016,2,25,12,527.5,76.6,9.189
2016,2,25,13,574,83.4,9.189
2016,2,25,14,595.2,86.5,9.189
2016,2,25,15,570.8,82.9,9.189
2016,2,25,16,542,78.7,9.189
2016,2,25,17,492.6,71.6,9.189
2016,2,25,18,474.3,68.9,9.189
2016,2,25,19,504.3,73.3,9.189
2016,2,25,20,506,73.5,9.189
2016,2,25,21,516.9,75.2,9.189
2016,2,25,22,482.8,70.2,9.189
2016,2,25,23,444,64.5,9.189
2016,2,25,24,421,61.2,9.189
2016,2,26,1,398.5,57.9,9.054
2016,2,26,2,387.6,56.4,9.054
2016,2,26,3,372.7,54.2,9.054
2016,2,26,4,364.3,52.9,9.054
2016,2,26,5,362.6,52.7,9.054
2016,2,26,6,372.2,54.1,9.054
2016,2,26,7,446,64.8,9.054
2016,2,26,8,532,77.4,9.054
