bus7,bus8,bus9,bus18,bus19
65.2017,29.9928,65.2017,65.2017,14.9964
76.884,35.3667,76.884,76.884,17.6833
74.47,34.2562,74.47,74.47,17.1281
71.1802,32.7429,71.1802,71.1802,16.3714
67.9195,31.243,67.9195,67.9195,15.6215
66.9306,30.7881,66.9306,66.9306,15.394
62.9847,28.973,62.9847,62.9847,14.4865
60.645,27.8967,60.645,60.645,13.9484
59.0066,27.143,59.0066,59.0066,13.5715
57.2389,26.3299,57.2389,57.2389,13.1649
56.3017,25.8988,56.3017,56.3017,12.9494
57.7139,26.5484,57.7139,57.7139,13.2742
62.4645,28.7336,62.4645,62.4645,14.3668
61.6727,28.3694,61.6727,61.6727,14.1847
57.9628,26.6629,57.9628,57.9628,13.3314
62.5388,28.7678,62.5388,62.5388,14.3839
64.8946,29.8515,64.8946,64.8946,14.9258
66.2002,30.4521,66.2002,66.2002,15.2261
62.1219,28.5761,62.1219,62.1219,14.288
61.1621,28.1346,61.1621,61.1621,14.0673
63.8444,29.3684,63.8444,63.8444,14.6842
63.7927,29.3446,63.7927,63.7927,14.6723
61.5208,28.2996,61.5208,61.5208,14.1498
60.5222,27.8402,60.5222,60.5222,13.9201
63.3758,29.1529,63.3758,63.3758,14.5764
69.9069,32.1572,69.9069,69.9069,16.0786
67.0695,30.852,67.0695,67.0695,15.426
63.3952,29.1618,63.3952,63.3952,14.5809
60.0472,27.6217,60.0472,60.0472,13.8109
59.7046,27.4641,59.7046,59.7046,13.7321
56.7574,26.1084,56.7574,56.7574,13.0542
54.3789,25.0143,54.3789,54.3789,12.5071
52.8051,24.2903,52.8051,52.8051,12.1452
51.8614,23.8563,51.8614,51.8614,11.9281
51.0891,23.501,51.0891,51.0891,11.7505
53.3254,24.5297,53.3254,53.3254,12.2648
58.3732,26.8517,58.3732,58.3732,13.4258
58.8127,27.0538,58.8127,58.8127,13.5269
55.4033,25.4855,55.4033,55.4033,12.7428
58.8289,27.0613,58.8289,58.8289,13.5306
61.7923,28.4244,61.7923,61.7923,14.2122
62.5743,28.7842,62.5743,62.5743,14.3921
60.128,27.6589,60.128,60.128,13.8294
60.8131,27.974,60.8131,60.8131,13.987
64.7266,29.7742,64.7266,64.7266,14.8871
65.5507,30.1533,65.5507,65.5507,15.0767
64.1934,29.529,64.1934,64.1934,14.7645
61.1072,28.1093,61.1072,61.1072,14.0546
62.5646,28.7797,62.5646,62.5646,14.3899
74.1145,34.0927,74.1145,74.1145,17.0463
72.1529,33.1903,72.1529,72.1529,16.5952
69.2444,31.8524,69.2444,69.2444,15.9262
64.914,29.8605,64.914,64.914,14.9302
62.9654,28.9641,62.9654,62.9654,14.482
59.3427,27.2976,59.3427,59.3427,13.6488
57.0159,26.2273,57.0159,57.0159,13.1137
54.8798,25.2447,54.8798,54.8798,12.6224
53.5225,24.6203,53.5225,53.5225,12.3102
53.1735,24.4598,53.1735,53.1735,12.2299
54.3272,24.9905,54.3272,54.3272,12.4952
59.2037,27.2337,59.2037,59.2037,13.6169
58.7093,27.0063,58.7093,58.7093,13.5031
55.3193,25.4469,55.3193,55.3193,12.7234
59.1132,27.1921,59.1132,59.1132,13.596
61.0134,28.0662,61.0134,61.0134,14.0331
62.4774,28.7396,62.4774,62.4774,14.3698
59.9987,27.5994,59.9987,59.9987,13.7997
60.1409,27.6648,60.1409,60.1409,13.8324
63.8734,29.3818,63.8734,63.8734,14.6909
64.5133,29.6761,64.5133,64.5133,14.8381
63.2788,29.1083,63.2788,63.2788,14.5541
60.2993,27.7377,60.2993,60.2993,13.8688
62.0411,28.5389,62.0411,62.0411,14.2695
73.2549,33.6973,73.2549,73.2549,16.8486
70.7407,32.5407,70.7407,70.7407,16.2704
67.606,31.0988,67.606,67.606,15.5494
63.9575,29.4204,63.9575,63.9575,14.7102
64.0673,29.471,64.0673,64.0673,14.7355
60.3089,27.7421,60.3089,60.3089,13.8711
57.8497,26.6108,57.8497,57.8497,13.3054
56.3017,25.8988,56.3017,56.3017,12.9494
55.2353,25.4082,55.2353,55.2353,12.7041
54.0299,24.8537,54.0299,54.0299,12.4269
54.9121,25.2596,54.9121,54.9121,12.6298
57.9725,26.6673,57.9725,57.9725,13.3337
58.7998,27.0479,58.7998,58.7998,13.5239
57.8173,26.596,57.8173,57.8173,13.298
62.1025,28.5672,62.1025,62.1025,14.2836
64.5069,29.6732,64.5069,64.5069,14.8366
65.4731,30.1176,65.4731,65.4731,15.0588
62.6939,28.8392,62.6939,62.6939,14.4196
62.4483,28.7262,62.4483,62.4483,14.3631
65.0078,29.9036,65.0078,65.0078,14.9518
65.0885,29.9407,65.0885,65.0885,14.9704
64.6232,29.7267,64.6232,64.6232,14.8633
63.1657,29.0562,63.1657,63.1657,14.5281
65.5474,30.1518,65.5474,65.5474,15.0759
73.2905,33.7136,73.2905,73.2905,16.8568
70.0685,32.2315,70.0685,70.0685,16.1158
66.4943,30.5874,66.4943,66.4943,15.2937
62.7391,28.86,62.7391,62.7391,14.43
60.2217,27.702,60.2217,60.2217,13.851
57.3649,26.3879,57.3649,57.3649,13.1939
54.3304,24.992,54.3304,54.3304,12.496
52.8018,24.2888,52.8018,52.8018,12.1444
52.0424,23.9395,52.0424,52.0424,11.9698
51.3282,23.611,51.3282,51.3282,11.8055
52.5789,24.1863,52.5789,52.5789,12.0931
55.2934,25.435,55.2934,55.2934,12.7175
55.8202,25.6773,55.8202,55.8202,12.8386
53.7584,24.7289,53.7584,53.7584,12.3644
56.6119,26.0415,56.6119,56.6119,13.0207
57.8852,26.6272,57.8852,57.8852,13.3136
59.1229,27.1965,59.1229,59.1229,13.5983
56.5085,25.9939,56.5085,56.5085,12.997
55.0155,25.3071,55.0155,55.0155,12.6536
56.5732,26.0237,56.5732,56.5732,13.0118
56.6604,26.0638,56.6604,56.6604,13.0319
57.4845,26.4429,57.4845,57.4845,13.2214
57.1096,26.2704,57.1096,57.1096,13.1352
59.7499,27.4849,59.7499,59.7499,13.7425
70.605,32.4783,70.605,70.605,16.2391
68.7791,31.6384,68.7791,68.7791,15.8192
65.5474,30.1518,65.5474,65.5474,15.0759
61.9151,28.4809,61.9151,61.9151,14.2405
59.2522,27.256,59.2522,59.2522,13.628
54.757,25.1882,54.757,54.757,12.5941
52.8018,24.2888,52.8018,52.8018,12.1444
51.2442,23.5723,51.2442,51.2442,11.7862
50.0259,23.0119,50.0259,50.0259,11.5059
49.7027,22.8632,49.7027,49.7027,11.4316
51.2377,23.5694,51.2377,51.2377,11.7847
57.4716,26.4369,57.4716,57.4716,13.2185
59.2781,27.2679,59.2781,59.2781,13.634
55.6586,25.603,55.6586,55.6586,12.8015
60.0924,27.6425,60.0924,60.0924,13.8213
62.0411,28.5389,62.0411,62.0411,14.2695
62.3707,28.6905,62.3707,62.3707,14.3453
59.152,27.2099,59.152,59.152,13.605
58.5315,26.9245,58.5315,58.5315,13.4623
61.8375,28.4453,61.8375,61.8375,14.2226
61.1783,28.142,61.1783,61.1783,14.071
60.4414,27.8031,60.4414,60.4414,13.9015
59.1165,27.1936,59.1165,59.1165,13.5968
61.8084,28.4319,61.8084,61.8084,14.2159
69.8908,32.1498,69.8908,69.8908,16.0749
66.6365,30.6528,66.6365,66.6365,15.3264
62.7068,28.8451,62.7068,62.7068,14.4226
59.1229,27.1965,59.1229,59.1229,13.5983
57.8852,26.6272,57.8852,57.8852,13.3136
54.9153,25.2611,54.9153,54.9153,12.6305
53.4417,24.5832,53.4417,53.4417,12.2916
52.4657,24.1342,52.4657,52.4657,12.0671
51.0567,23.4861,51.0567,51.0567,11.7431
50.7885,23.3627,50.7885,50.7885,11.6814
52.8438,24.3082,52.8438,52.8438,12.1541
58.761,27.0301,58.761,58.761,13.515
59.3782,27.314,59.3782,59.3782,13.657
55.7232,25.6327,55.7232,55.7232,12.8163
60.1506,27.6693,60.1506,60.1506,13.8346
61.5467,28.3115,61.5467,61.5467,14.1557
61.6339,28.3516,61.6339,61.6339,14.1758
58.8062,27.0509,58.8062,58.8062,13.5254
59.2716,27.2649,59.2716,59.2716,13.6325
62.626,28.808,62.626,62.626,14.404
62.5097,28.7545,62.5097,62.5097,14.3772
61.8634,28.4571,61.8634,61.8634,14.2286
59.8048,27.5102,59.8048,59.8048,13.7551
62.1381,28.5835,62.1381,62.1381,14.2918
72.3824,33.2959,72.3824,72.3824,16.6479
69.1281,31.7989,69.1281,69.1281,15.8995
65.9579,30.3406,65.9579,65.9579,15.1703
61.8698,28.4601,61.8698,61.8698,14.2301
60.1021,27.647,60.1021,60.1021,13.8235
56.8672,26.1589,56.8672,56.8672,13.0795
54.9961,25.2982,54.9961,54.9961,12.6491
53.0313,24.3944,53.0313,53.0313,12.1972
51.9648,23.9038,51.9648,51.9648,11.9519
51.0406,23.4787,51.0406,51.0406,11.7393
52.6144,24.2026,52.6144,52.6144,12.1013
58.1631,26.755,58.1631,58.1631,13.3775
58.4281,26.8769,58.4281,58.4281,13.4385
54.5049,25.0723,54.5049,54.5049,12.5361
58.273,26.8056,58.273,58.273,13.4028
60.6838,27.9146,60.6838,60.6838,13.9573
62.4418,28.7232,62.4418,62.4418,14.3616
60.212,27.6975,60.212,60.212,13.8488
60.6806,27.9131,60.6806,60.6806,13.9565
65.1338,29.9615,65.1338,65.1338,14.9808
65.8835,30.3064,65.8835,65.8835,15.1532
64.0124,29.4457,64.0124,64.0124,14.7229
61.6792,28.3724,61.6792,61.6792,14.1862
62.6713,28.8288,62.6713,62.6713,14.4144
75.2618,34.6204,75.2618,75.2618,17.3102
73.4391,33.782,73.4391,73.4391,16.891
70.1558,32.2717,70.1558,70.1558,16.1358
66.3036,30.4997,66.3036,66.3036,15.2498
65.6282,30.189,65.6282,65.6282,15.0945
61.5951,28.3338,61.5951,61.5951,14.1669
58.5671,26.9409,58.5671,58.5671,13.4704
56.1692,25.8378,56.1692,56.1692,12.9189
54.4597,25.0514,54.4597,54.4597,12.5257
53.6001,24.656,53.6001,53.6001,12.328
55.0511,25.3235,55.0511,55.0511,12.6617
60.2314,27.7064,60.2314,60.2314,13.8532
60.6741,27.9101,60.6741,60.6741,13.955
56.5861,26.0296,56.5861,56.5861,13.0148
60.6806,27.9131,60.6806,60.6806,13.9565
62.6939,28.8392,62.6939,62.6939,14.4196
63.4695,29.196,63.4695,63.4695,14.598
61.2235,28.1628,61.2235,61.2235,14.0814
62.8943,28.9314,62.8943,62.8943,14.4657
68.5852,31.5492,68.5852,68.5852,15.7746
68.5335,31.5254,68.5335,68.5335,15.7627
67.1309,30.8802,67.1309,67.1309,15.4401
62.1187,28.5746,62.1187,62.1187,14.2873
59.4073,27.3274,59.4073,59.4073,13.6637
75.5203,34.7393,75.5203,75.5203,17.3697
73.9788,34.0302,73.9788,73.9788,17.0151
71.3612,32.8261,71.3612,71.3612,16.4131
67.0599,30.8475,67.0599,67.0599,15.4238
66.5202,30.5993,66.5202,66.5202,15.2996
62.2415,28.6311,62.2415,62.2415,14.3155
58.8644,27.0776,58.8644,58.8644,13.5388
56.7897,26.1233,56.7897,56.7897,13.0616
54.9218,25.264,54.9218,54.9218,12.632
54.3175,24.986,54.3175,54.3175,12.493
55.9753,25.7486,55.9753,55.9753,12.8743
60.1894,27.6871,60.1894,60.1894,13.8436
61.8666,28.4586,61.8666,61.8666,14.2293
58.2051,26.7744,58.2051,58.2051,13.3872
62.2512,28.6355,62.2512,62.2512,14.3178
63.6505,29.2792,63.6505,63.6505,14.6396
63.3952,29.1618,63.3952,63.3952,14.5809
59.068,27.1713,59.068,59.068,13.5856
58.3312,26.8323,58.3312,58.3312,13.4162
60.4091,27.7882,60.4091,60.4091,13.8941
60.477,27.8194,60.477,60.477,13.9097
60.1506,27.6693,60.1506,60.1506,13.8346
58.2407,26.7907,58.2407,58.2407,13.3954
61.2203,28.1613,61.2203,61.2203,14.0807
70.4822,32.4218,70.4822,70.4822,16.2109
68.359,31.4451,68.359,68.359,15.7226
65.6832,30.2143,65.6832,65.6832,15.1071
61.6986,28.3813,61.6986,61.6986,14.1907
61.5079,28.2936,61.5079,61.5079,14.1468
58.6802,26.9929,58.6802,58.6802,13.4964
56.5215,25.9999,56.5215,56.5215,12.9999
55.3064,25.4409,55.3064,55.3064,12.7205
53.1476,24.4479,53.1476,53.1476,12.224
51.9487,23.8964,51.9487,51.9487,11.9482
53.4546,24.5891,53.4546,53.4546,12.2946
57.129,26.2793,57.129,57.129,13.1397
57.1322,26.2808,57.1322,57.1322,13.1404
56.4277,25.9568,56.4277,56.4277,12.9784
62.5323,28.7649,62.5323,62.5323,14.3824
65.1079,29.9497,65.1079,65.1079,14.9748
64.8979,29.853,64.8979,64.8979,14.9265
62.8975,28.9328,62.8975,62.8975,14.4664
62.8878,28.9284,62.8878,62.8878,14.4642
66.8886,30.7687,66.8886,66.8886,15.3844
65.8706,30.3005,65.8706,65.8706,15.1502
66.1388,30.4239,66.1388,66.1388,15.2119
63.518,29.2183,63.518,63.518,14.6091
63.5083,29.2138,63.5083,63.5083,14.6069
75.9695,34.946,75.9695,75.9695,17.473
74.4797,34.2607,74.4797,74.4797,17.1303
72.9447,33.5546,72.9447,72.9447,16.7773
69.726,32.0739,69.726,69.726,16.037
66.8498,30.7509,66.8498,66.8498,15.3755
63.2465,29.0934,63.2465,63.2465,14.5467
58.9258,27.1059,58.9258,58.9258,13.5529
56.4148,25.9508,56.4148,56.4148,12.9754
54.5049,25.0723,54.5049,54.5049,12.5361
53.6873,24.6962,53.6873,53.6873,12.3481
54.2367,24.9489,54.2367,54.2367,12.4744
56.8252,26.1396,56.8252,56.8252,13.0698
55.0284,25.3131,55.0284,55.0284,12.6565
53.8327,24.7631,53.8327,53.8327,12.3815
56.4956,25.988,56.4956,56.4956,12.994
58.1147,26.7327,58.1147,58.1147,13.3664
59.3427,27.2976,59.3427,59.3427,13.6488
58.7675,27.033,58.7675,58.7675,13.5165
58.9775,27.1297,58.9775,58.9775,13.5648
61.9151,28.4809,61.9151,61.9151,14.2405
62.3869,28.698,62.3869,62.3869,14.349
62.4709,28.7366,62.4709,62.4709,14.3683
62.1284,28.579,62.1284,62.1284,14.2895
63.2336,29.0874,63.2336,63.2336,14.5437
76.409,35.1481,76.409,76.409,17.5741
75.3199,34.6472,75.3199,75.3199,17.3236
73.8657,33.9782,73.8657,73.8657,16.9891
70.9152,32.621,70.9152,70.9152,16.3105
67.3604,30.9858,67.3604,67.3604,15.4929
62.2253,28.6236,62.2253,62.2253,14.3118
59.7951,27.5058,59.7951,59.7951,13.7529
57.2001,26.312,57.2001,57.2001,13.156
55.1028,25.3473,55.1028,55.1028,12.6736
54.6762,25.151,54.6762,54.6762,12.5755
55.8331,25.6832,55.8331,55.8331,12.8416
61.1104,28.1108,61.1104,61.1104,14.0554
59.6238,27.427,59.6238,59.6238,13.7135
56.7283,26.095,56.7283,56.7283,13.0475
62.1995,28.6118,62.1995,62.1995,14.3059
65.1758,29.9809,65.1758,65.1758,14.9904
66.1162,30.4135,66.1162,66.1162,15.2067
63.5988,29.2554,63.5988,63.5988,14.6277
64.62,29.7252,64.62,64.62,14.8626
68.8049,31.6503,68.8049,68.8049,15.8251
69.726,32.0739,69.726,69.726,16.037
68.2879,31.4124,68.2879,68.2879,15.7062
64.4358,29.6404,64.4358,64.4358,14.8202
64.8171,29.8159,64.8171,64.8171,14.9079
77.2848,35.551,77.2848,77.2848,17.7755
75.4169,34.6918,75.4169,75.4169,17.3459
73.0998,33.6259,73.0998,73.0998,16.813
68.9988,31.7395,68.9988,68.9988,15.8697
68.1909,31.3678,68.1909,68.1909,15.6839
63.9058,29.3967,63.9058,63.9058,14.6983
61.1847,28.145,61.1847,61.1847,14.0725
58.1179,26.7342,58.1179,58.1179,13.3671
56.2403,25.8705,56.2403,56.2403,12.9353
55.4744,25.5182,55.4744,55.4744,12.7591
56.5215,25.9999,56.5215,56.5215,12.9999
61.6145,28.3427,61.6145,61.6145,14.1713
60.4414,27.8031,60.4414,60.4414,13.9015
57.2324,26.3269,57.2324,57.2324,13.1635
62.2415,28.6311,62.2415,62.2415,14.3155
64.7848,29.801,64.7848,64.7848,14.9005
66.3263,30.5101,66.3263,66.3263,15.255
63.7506,29.3253,63.7506,63.7506,14.6626
65.0239,29.911,65.0239,65.0239,14.9555
69.6516,32.0397,69.6516,69.6516,16.0199
69.4448,31.9446,69.4448,69.4448,15.9723
68.5755,31.5447,68.5755,68.5755,15.7724
65.6315,30.1905,65.6315,65.6315,15.0952
65.4925,30.1266,65.4925,65.4925,15.0633
77.902,35.8349,77.902,77.902,17.9175
76.7968,35.3265,76.7968,76.7968,17.6633
74.4151,34.2309,74.4151,74.4151,17.1155
70.6437,32.4961,70.6437,70.6437,16.2481
69.0118,31.7454,69.0118,69.0118,15.8727
64.8106,29.8129,64.8106,64.8106,14.9064
62.416,28.7113,62.416,62.416,14.3557
59.4816,27.3616,59.4816,59.4816,13.6808
57.478,26.4399,57.478,57.478,13.2199
56.5958,26.0341,56.5958,56.5958,13.017
57.8949,26.6317,57.8949,57.8949,13.3158
62.4903,28.7455,62.4903,62.4903,14.3728
61.1524,28.1301,61.1524,61.1524,14.0651
58.7707,27.0345,58.7707,58.7707,13.5173
64.4584,29.6509,64.4584,64.4584,14.8254
66.4555,30.5695,66.4555,66.4555,15.2848
68.2297,31.3857,68.2297,68.2297,15.6928
65.053,29.9244,65.053,65.053,14.9622
66.5589,30.6171,66.5589,66.5589,15.3086
71.0348,32.676,71.0348,71.0348,16.338
71.3482,32.8202,71.3482,71.3482,16.4101
69.6678,32.0472,69.6678,69.6678,16.0236
65.3374,30.0552,65.3374,65.3374,15.0276
65.0918,29.9422,65.0918,65.0918,14.9711
78.3609,36.046,78.3609,78.3609,18.023
76.3282,35.111,76.3282,76.3282,17.5555
74.2373,34.1492,74.2373,74.2373,17.0746
70.9798,32.6507,70.9798,70.9798,16.3254
70.3949,32.3817,70.3949,70.3949,16.1908
65.7672,30.2529,65.7672,65.7672,15.1265
62.0249,28.5315,62.0249,62.0249,14.2657
59.7919,27.5043,59.7919,59.7919,13.7521
57.8949,26.6317,57.8949,57.8949,13.3158
56.5893,26.0311,56.5893,56.5893,13.0155
57.9919,26.6763,57.9919,57.9919,13.3381
62.5614,28.7782,62.5614,62.5614,14.3891
60.784,27.9606,60.784,60.784,13.9803
57.9305,26.648,57.9305,57.9305,13.324
62.7908,28.8838,62.7908,62.7908,14.4419
66.1938,30.4491,66.1938,66.1938,15.2246
67.1342,30.8817,67.1342,67.1342,15.4409
64.3776,29.6137,64.3776,64.3776,14.8068
65.0239,29.911,65.0239,65.0239,14.9555
69.8326,32.123,69.8326,69.8326,16.0615
70.1267,32.2583,70.1267,70.1267,16.1291
68.4882,31.5046,68.4882,68.4882,15.7523
65.1176,29.9541,65.1176,65.1176,14.9771
64.8526,29.8322,64.8526,64.8526,14.9161
77.8212,35.7978,77.8212,77.8212,17.8989
76.0309,34.9742,76.0309,76.0309,17.4871
74.2987,34.1774,74.2987,74.2987,17.0887
70.5694,32.4619,70.5694,70.5694,16.231
69.3931,31.9208,69.3931,69.3931,15.9604
65.2534,30.0165,65.2534,65.2534,15.0083
62.2479,28.634,62.2479,62.2479,14.317
59.5527,27.3943,59.5527,59.5527,13.6971
57.3197,26.3671,57.3197,57.3197,13.1835
56.0755,25.7947,56.0755,56.0755,12.8974
57.3649,26.3879,57.3649,57.3649,13.1939
62.1574,28.5924,62.1574,62.1574,14.2962
59.9276,27.5667,59.9276,59.9276,13.7834
58.2245,26.7833,58.2245,58.2245,13.3916
63.741,29.3208,63.741,63.741,14.6604
67.0792,30.8565,67.0792,67.0792,15.4282
68.1974,31.3708,68.1974,68.1974,15.6854
65.4085,30.0879,65.4085,65.4085,15.044
66.0387,30.3778,66.0387,66.0387,15.1889
70.7116,32.5273,70.7116,70.7116,16.2637
70.8376,32.5853,70.8376,70.8376,16.2927
69.6225,32.0264,69.6225,69.6225,16.0132
66.323,30.5086,66.323,66.323,15.2543
65.9255,30.3257,65.9255,65.9255,15.1629
78.8424,36.2675,78.8424,78.8424,18.1338
77.2945,35.5555,77.2945,77.2945,17.7777
75.7627,34.8508,75.7627,75.7627,17.4254
72.1885,33.2067,72.1885,72.1885,16.6033
71.6165,32.9436,71.6165,71.6165,16.4718
67.2311,30.9263,67.2311,67.2311,15.4632
64.2871,29.5721,64.2871,64.2871,14.786
61.44,28.2624,61.44,61.44,14.1312
59.417,27.3318,59.417,59.417,13.6659
58.105,26.7283,58.105,58.105,13.3641
58.3958,26.8621,58.3958,58.3958,13.431
62.0411,28.5389,62.0411,62.0411,14.2695
60.7743,27.9562,60.7743,60.7743,13.9781
60.2669,27.7228,60.2669,60.2669,13.8614
66.071,30.3926,66.071,66.071,15.1963
68.7015,31.6027,68.7015,68.7015,15.8014
69.5611,31.9981,69.5611,69.5611,15.9991
67.9033,31.2355,67.9033,67.9033,15.6178
67.7353,31.1582,67.7353,67.7353,15.5791
71.6973,32.9807,71.6973,71.6973,16.4904
72.2822,33.2498,72.2822,72.2822,16.6249
72.0463,33.1413,72.0463,72.0463,16.5706
68.9148,31.7008,68.9148,68.9148,15.8504
68.1295,31.3396,68.1295,68.1295,15.6698
80.4162,36.9915,80.4162,80.4162,18.4957
79.3013,36.4786,79.3013,79.3013,18.2393
77.7534,35.7665,77.7534,77.7534,17.8833
74.6671,34.3469,74.6671,74.6671,17.1734
71.1059,32.7087,71.1059,71.1059,16.3543
66.5977,30.635,66.5977,66.5977,15.3175
62.7682,28.8734,62.7682,62.7682,14.4367
60.1861,27.6856,60.1861,60.1861,13.8428
58.3473,26.8398,58.3473,58.3473,13.4199
56.8834,26.1664,56.8834,56.8834,13.0832
57.0127,26.2258,57.0127,57.0127,13.1129
59.3912,27.3199,59.3912,59.3912,13.66
57.52,26.4592,57.52,57.52,13.2296
56.8446,26.1485,56.8446,56.8446,13.0743
59.598,27.4151,59.598,59.598,13.7075
61.747,28.4036,61.747,61.747,14.2018
63.2174,29.08,63.2174,63.2174,14.54
62.5614,28.7782,62.5614,62.5614,14.3891
62.8813,28.9254,62.8813,62.8813,14.4627
65.095,29.9437,65.095,65.095,14.9719
65.7866,30.2618,65.7866,65.7866,15.1309
65.667,30.2068,65.667,65.667,15.1034
64.9819,29.8917,64.9819,64.9819,14.9458
65.9417,30.3332,65.9417,65.9417,15.1666
79.4209,36.5336,79.4209,79.4209,18.2668
78.5193,36.1189,78.5193,78.5193,18.0594
77.0133,35.4261,77.0133,77.0133,17.7131
74.1275,34.0986,74.1275,74.1275,17.0493
69.852,32.1319,69.852,69.852,16.066
64.7395,29.7802,64.7395,64.7395,14.8901
60.8583,27.9948,60.8583,60.8583,13.9974
58.0339,26.6956,58.0339,58.0339,13.3478
56.0916,25.8022,56.0916,56.0916,12.9011
55.1254,25.3577,55.1254,55.1254,12.6788
56.4245,25.9553,56.4245,56.4245,12.9776
61.97,28.5062,61.97,61.97,14.2531
59.9696,27.586,59.9696,59.9696,13.793
57.6558,26.5217,57.6558,57.6558,13.2608
63.4727,29.1975,63.4727,63.4727,14.5987
66.5266,30.6022,66.5266,66.5266,15.3011
68.6046,31.5581,68.6046,68.6046,15.7791
66.6074,30.6394,66.6074,66.6074,15.3197
67.9065,31.237,67.9065,67.9065,15.6185
72.6797,33.4327,72.6797,72.6797,16.7163
72.043,33.1398,72.043,72.043,16.5699
70.9572,32.6403,70.9572,70.9572,16.3202
66.7141,30.6885,66.7141,66.7141,15.3442
66.2681,30.4833,66.2681,66.2681,15.2417
79.227,36.4444,79.227,79.227,18.2222
77.818,35.7963,77.818,77.818,17.8981
75.7918,34.8642,75.7918,75.7918,17.4321
72.0624,33.1487,72.0624,72.0624,16.5744
71.1867,32.7459,71.1867,71.1867,16.3729
66.1453,30.4268,66.1453,66.1453,15.2134
62.681,28.8332,62.681,62.681,14.4166
60.3768,27.7733,60.3768,60.3768,13.8867
58.0726,26.7134,58.0726,58.0726,13.3567
56.6346,26.0519,56.6346,56.6346,13.026
57.6849,26.535,57.6849,57.6849,13.2675
62.3449,28.6786,62.3449,62.3449,14.3393
60.9423,28.0335,60.9423,60.9423,14.0167
58.2472,26.7937,58.2472,58.2472,13.3968
64.3453,29.5988,64.3453,64.3453,14.7994
67.3345,30.9739,67.3345,67.3345,15.4869
68.9084,31.6978,68.9084,68.9084,15.8489
67.0792,30.8565,67.0792,67.0792,15.4282
67.6254,31.1077,67.6254,67.6254,15.5538
72.8186,33.4966,72.8186,72.8186,16.7483
72.7669,33.4728,72.7669,72.7669,16.7364
71.3806,32.8351,71.3806,71.3806,16.4175
67.6965,31.1404,67.6965,67.6965,15.5702
66.8595,30.7554,66.8595,66.8595,15.3777
79.4629,36.5529,79.4629,79.4629,18.2765
77.8051,35.7903,77.8051,77.8051,17.8952
76.4445,35.1645,76.4445,76.4445,17.5822
70.7019,32.5229,70.7019,70.7019,16.2614
71.5324,32.9049,71.5324,71.5324,16.4525
66.5428,30.6097,66.5428,66.5428,15.3048
63.6569,29.2822,63.6569,63.6569,14.6411
60.8131,27.974,60.8131,60.8131,13.987
58.5251,26.9215,58.5251,58.5251,13.4608
57.5782,26.486,57.5782,57.5782,13.243
58.3893,26.8591,58.3893,58.3893,13.4296
62.4451,28.7247,62.4451,62.4451,14.3624
60.4641,27.8135,60.4641,60.4641,13.9067
58.315,26.8249,58.315,58.315,13.4125
64.3388,29.5959,64.3388,64.3388,14.7979
67.5026,31.0512,67.5026,67.5026,15.5256
68.8534,31.6726,68.8534,68.8534,15.8363
65.793,30.2648,65.793,65.793,15.1324
67.4024,31.0051,67.4024,67.4024,15.5026
72.279,33.2483,72.279,72.279,16.6242
72.7346,33.4579,72.7346,72.7346,16.729
69.9102,32.1587,69.9102,69.9102,16.0793
66.6042,30.6379,66.6042,66.6042,15.319
66.8046,30.7301,66.8046,66.8046,15.365
78.1185,35.9345,78.1185,78.1185,17.9673
76.1343,35.0218,76.1343,76.1343,17.5109
74.3828,34.2161,74.3828,74.3828,17.108
70.3755,32.3727,70.3755,70.3755,16.1864
69.4642,31.9535,69.4642,69.4642,15.9768
65.1435,29.966,65.1435,65.1435,14.983
62.2027,28.6132,62.2027,62.2027,14.3066
59.3104,27.2828,59.3104,59.3104,13.6414
57.0902,26.2615,57.0902,57.0902,13.1308
56.027,25.7724,56.027,56.027,12.8862
57.743,26.5618,57.743,57.743,13.2809
62.4741,28.7381,62.4741,62.4741,14.3691
60.6418,27.8952,60.6418,60.6418,13.9476
58.1954,26.7699,58.1954,58.1954,13.385
62.9686,28.9656,62.9686,62.9686,14.4828
66.0225,30.3703,66.0225,66.0225,15.1852
66.9823,30.8119,66.9823,66.9823,15.4059
63.9349,29.41,63.9349,63.9349,14.705
64.4099,29.6286,64.4099,64.4099,14.8143
67.7708,31.1746,67.7708,67.7708,15.5873
68.443,31.4838,68.443,68.443,15.7419
67.1439,30.8862,67.1439,67.1439,15.4431
63.6796,29.2926,63.6796,63.6796,14.6463
64.5489,29.6925,64.5489,64.5489,14.8462
76.3734,35.1318,76.3734,76.3734,17.5659
74.1533,34.1105,74.1533,74.1533,17.0553
72.1755,33.2007,72.1755,72.1755,16.6004
68.0649,31.3099,68.0649,68.0649,15.6549
66.378,30.5339,66.378,66.378,15.2669
62.3707,28.6905,62.3707,62.3707,14.3453
60.2185,27.7005,60.2185,60.2185,13.8502
58.0694,26.7119,58.0694,58.0694,13.356
56.515,25.9969,56.515,56.515,12.9984
55.7039,25.6238,55.7039,55.7039,12.8119
56.9448,26.1946,56.9448,56.9448,13.0973
61.579,28.3263,61.579,61.579,14.1632
59.9082,27.5578,59.9082,59.9082,13.7789
57.785,26.5811,57.785,57.785,13.2906
63.0655,29.0101,63.0655,63.0655,14.5051
65.8609,30.296,65.8609,65.8609,15.148
66.769,30.7137,66.769,66.769,15.3569
