year,month,day,hour,GS1,GS2,GS3,GS4,GS5,GS6,GS7,SRP,SHV,KPCM,BTB,BMC,STR,TKO,KPT,KPS
2016,6,15,14,114.2,114.2,85.6,57.1,85.6,57.1,103.1,63,34.7,40.7,49,18.1,11.3,17.3,16.6,31.7
2016,6,15,15,108.3,108.3,81.3,54.2,81.3,54.2,97.8,59,32.9,38.6,46.5,17.2,10.7,16.5,15.7,30.1
2016,6,15,16,98.6,98.6,73.9,49.3,73.9,49.3,89,54,29.9,35.2,42.3,15.6,9.8,15,14.3,27.3
2016,6,15,17,94.9,94.9,71.2,47.4,71.2,47.4,85.7,52,28.8,33.8,40.7,15,9.4,14.4,13.8,26.3
2016,6,15,18,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55,30.6,36,43.3,16,10,15.3,14.7,28
2016,6,15,19,101.2,101.2,75.9,50.6,75.9,50.6,91.4,55,30.8,36.1,43.5,16,10,15.4,14.7,28.1
2016,6,15,20,103.4,103.4,77.5,51.7,77.5,51.7,93.4,57,31.4,36.9,44.4,16.4,10.2,15.7,15,28.7
2016,6,15,21,96.5,96.5,72.4,48.3,72.4,48.3,87.2,53,29.3,34.4,41.4,15.3,9.6,14.7,14,26.8
2016,6,15,22,88.8,88.8,66.6,44.4,66.6,44.4,80.2,49,27,31.7,38.1,14.1,8.8,13.5,12.9,24.6
2016,6,15,23,84.2,84.2,63.2,42.1,63.2,42.1,76,46,25.6,30,36.2,13.3,8.3,12.8,12.2,23.4
2016,6,16,0,79.8,79.8,59.8,39.9,59.8,39.9,72,44,24.2,28.4,34.2,12.6,7.9,12.1,11.6,22.1
2016,6,16,1,77.5,77.5,58.1,38.7,58.1,38.7,70,42,23.5,27.6,33.3,12.3,7.7,11.8,11.3,21.5
2016,6,16,2,74.6,74.6,55.9,37.3,55.9,37.3,67.3,41,22.7,26.6,32,11.8,7.4,11.3,10.8,20.7
2016,6,16,3,72.9,72.9,54.7,36.5,54.7,36.5,65.8,40,22.2,26,31.3,11.6,7.2,11.1,10.6,20.2
2016,6,16,4,72.5,72.5,54.4,36.3,54.4,36.3,65.5,40,22,25.9,31.1,11.5,7.2,11,10.5,20.1
2016,6,16,5,74.4,74.4,55.8,37.2,55.8,37.2,67.2,41,22.6,26.5,32,11.8,7.4,11.3,10.8,20.6
2016,6,16,6,89.2,89.2,66.9,44.6,66.9,44.6,80.5,49,27.1,31.8,38.3,14.1,8.8,13.5,13,24.7
2016,6,16,7,106.4,106.4,79.8,53.2,79.8,53.2,96.1,58,32.3,38,45.7,16.9,10.5,16.2,15.5,29.5
2016,6,16,8,115.2,115.2,86.4,57.6,86.4,57.6,104,63,35,41.1,49.5,18.3,11.4,17.5,16.7,32
2016,6,16,9,115.3,115.3,86.5,57.7,86.5,57.7,104.1,63,35,41.1,49.5,18.3,11.4,17.5,16.8,32
2016,6,16,10,109.9,109.9,82.4,54.9,82.4,54.9,99.2,60,33.4,39.2,47.2,17.4,10.9,16.7,16,30.5
2016,6,16,11,105.5,105.5,79.2,52.8,79.2,52.8,95.3,58,32.1,37.6,45.3,16.7,10.5,16,15.3,29.3
2016,6,16,12,114.8,114.8,86.1,57.4,86.1,57.4,103.7,63,34.9,41,49.3,18.2,11.4,17.4,16.7,31.9
2016,6,16,13,119,119,89.3,59.5,89.3,59.5,107.5,65,36.2,42.4,51.1,18.9,11.8,18.1,17.3,33
2016,6,16,14,114.2,114.2,85.6,57.1,85.6,57.1,103.1,63,34.7,40.7,49,18.1,11.3,17.3,16.6,31.7
2016,6,16,15,108.3,108.3,81.3,54.2,81.3,54.2,97.8,59,32.9,38.6,46.5,17.2,10.7,16.5,15.7,30.1
2016,6,16,16,98.6,98.6,73.9,49.3,73.9,49.3,89,54,29.9,35.2,42.3,15.6,9.8,15,14.3,27.3
2016,6,16,17,94.9,94.9,71.2,47.4,71.2,47.4,85.7,52,28.8,33.8,40.7,15,9.4,14.4,13.8,26.3
2016,6,16,18,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55,30.6,36,43.3,16,10,15.3,14.7,28
2016,6,16,19,101.2,101.2,75.9,50.6,75.9,50.6,91.4,55,30.8,36.1,43.5,16,10,15.4,14.7,28.1
2016,6,16,20,103.4,103.4,77.5,51.7,77.5,51.7,93.4,57,31.4,36.9,44.4,16.4,10.2,15.7,15,28.7
2016,6,16,21,96.5,96.5,72.4,48.3,72.4,48.3,87.2,53,29.3,34.4,41.4,15.3,9.6,14.7,14,26.8
2016,6,16,22,88.8,88.8,66.6,44.4,66.6,44.4,80.2,49,27,31.7,38.1,14.1,8.8,13.5,12.9,24.6
2016,6,16,23,84.2,84.2,63.2,42.1,63.2,42.1,76,46,25.6,30,36.2,13.3,8.3,12.8,12.2,23.4
2016,6,17,0,79.4,79.4,59.5,39.7,59.5,39.7,71.7,44,24.1,28.3,34.1,12.6,7.9,12.1,11.5,22
2016,6,17,1,77.1,77.1,57.8,38.5,57.8,38.5,69.6,42,23.4,27.5,33.1,12.2,7.6,11.7,11.2,21.4
2016,6,17,2,74.2,74.2,55.6,37.1,55.6,37.1,67,41,22.5,26.5,31.8,11.8,7.3,11.3,10.8,20.6
2016,6,17,3,72.5,72.5,54.4,36.3,54.4,36.3,65.5,40,22,25.9,31.1,11.5,7.2,11,10.5,20.1
2016,6,17,4,72.1,72.1,54.1,36.1,54.1,36.1,65.1,40,21.9,25.7,31,11.4,7.1,11,10.5,20
2016,6,17,5,74,74,55.5,37,55.5,37,66.9,41,22.5,26.4,31.8,11.7,7.3,11.2,10.8,20.5
2016,6,17,6,88.8,88.8,66.6,44.4,66.6,44.4,80.2,49,27,31.7,38.1,14.1,8.8,13.5,12.9,24.6
2016,6,17,7,105.9,105.9,79.4,53,79.4,53,95.6,58,32.2,37.8,45.5,16.8,10.5,16.1,15.4,29.4
2016,6,17,8,114.6,114.6,85.9,57.3,85.9,57.3,103.4,63,34.8,40.9,49.2,18.2,11.4,17.4,16.6,31.8
2016,6,17,9,114.7,114.7,86,57.3,86,57.3,103.6,63,34.8,40.9,49.2,18.2,11.4,17.4,16.7,31.8
2016,6,17,10,109.4,109.4,82,54.7,82,54.7,98.7,60,33.2,39,47,17.3,10.8,16.6,15.9,30.3
2016,6,17,11,105,105,78.8,52.5,78.8,52.5,94.8,58,31.9,37.5,45.1,16.7,10.4,16,15.3,29.1
2016,6,17,12,114.3,114.3,85.7,57.2,85.7,57.2,103.2,63,34.7,40.8,49.1,18.1,11.3,17.4,16.6,31.7
2016,6,17,13,118.5,118.5,88.9,59.3,88.9,59.3,107,65,36,42.3,50.9,18.8,11.7,18,17.2,32.9
2016,6,17,14,113.6,113.6,85.2,56.8,85.2,56.8,102.5,62,34.5,40.5,48.8,18,11.3,17.3,16.5,31.5
2016,6,17,15,107.8,107.8,80.9,53.9,80.9,53.9,97.4,59,32.8,38.5,46.3,17.1,10.7,16.4,15.7,29.9
2016,6,17,16,98.1,98.1,73.5,49,73.5,49,88.5,54,29.8,35,42.1,15.5,9.7,14.9,14.2,27.2
2016,6,17,17,94.4,94.4,70.8,47.2,70.8,47.2,85.2,52,28.7,33.7,40.5,15,9.3,14.3,13.7,26.2
2016,6,17,18,100.3,100.3,75.3,50.2,75.3,50.2,90.6,55,30.5,35.8,43.1,15.9,9.9,15.2,14.6,27.8
2016,6,17,19,100.7,100.7,75.5,50.4,75.5,50.4,90.9,55,30.6,35.9,43.2,16,10,15.3,14.6,27.9
2016,6,17,20,102.9,102.9,77.2,51.4,77.2,51.4,92.9,56,31.3,36.7,44.2,16.3,10.2,15.6,14.9,28.5
2016,6,17,21,96.1,96.1,72.1,48.1,72.1,48.1,86.8,53,29.2,34.3,41.3,15.2,9.5,14.6,14,26.7
2016,6,17,22,88.4,88.4,66.3,44.2,66.3,44.2,79.8,48,26.9,31.5,38,14,8.8,13.4,12.8,24.5
2016,6,17,23,83.8,83.8,62.9,41.9,62.9,41.9,75.7,46,25.5,29.9,36,13.3,8.3,12.7,12.2,23.3
2016,6,18,0,71.4,71.4,53.5,35.7,53.5,35.7,64.5,39,21.7,25.5,30.6,11.3,7.1,10.8,10.4,19.8
2016,6,18,1,69.5,69.5,52.1,34.7,52.1,34.7,62.7,38,21.1,24.8,29.8,11,6.9,10.6,10.1,19.3
2016,6,18,2,66.8,66.8,50.1,33.4,50.1,33.4,60.3,37,20.3,23.8,28.7,10.6,6.6,10.1,9.7,18.5
2016,6,18,3,65.3,65.3,49,32.6,49,32.6,58.9,36,19.8,23.3,28,10.3,6.5,9.9,9.5,18.1
2016,6,18,4,64.9,64.9,48.7,32.5,48.7,32.5,58.6,36,19.7,23.1,27.9,10.3,6.4,9.9,9.4,18
2016,6,18,5,66.7,66.7,50,33.3,50,33.3,60.2,37,20.3,23.8,28.6,10.6,6.6,10.1,9.7,18.5
2016,6,18,6,79.9,79.9,59.9,39.9,59.9,39.9,72.1,44,24.3,28.5,34.3,12.7,7.9,12.1,11.6,22.2
2016,6,18,7,95.3,95.3,71.4,47.6,71.4,47.6,86,52,28.9,34,40.9,15.1,9.4,14.5,13.8,26.4
2016,6,18,8,103.1,103.1,77.4,51.6,77.4,51.6,93.1,57,31.3,36.8,44.3,16.3,10.2,15.7,15,28.6
2016,6,18,9,103.3,103.3,77.4,51.6,77.4,51.6,93.2,57,31.4,36.8,44.3,16.4,10.2,15.7,15,28.6
2016,6,18,10,98.4,98.4,73.8,49.2,73.8,49.2,88.9,54,29.9,35.1,42.3,15.6,9.8,15,14.3,27.3
2016,6,18,11,94.5,94.5,70.9,47.2,70.9,47.2,85.3,52,28.7,33.7,40.6,15,9.4,14.4,13.7,26.2
2016,6,18,12,102.9,102.9,77.2,51.4,77.2,51.4,92.9,56,31.3,36.7,44.2,16.3,10.2,15.6,14.9,28.5
2016,6,18,13,106.7,106.7,80,53.3,80,53.3,96.3,58,32.4,38.1,45.8,16.9,10.6,16.2,15.5,29.6
2016,6,18,14,102.2,102.2,76.7,51.1,76.7,51.1,92.3,56,31.1,36.5,43.9,16.2,10.1,15.5,14.9,28.4
2016,6,18,15,97,97,72.8,48.5,72.8,48.5,87.6,53,29.5,34.6,41.7,15.4,9.6,14.7,14.1,26.9
2016,6,18,16,88.3,88.3,66.2,44.1,66.2,44.1,79.7,48,26.8,31.5,37.9,14,8.7,13.4,12.8,24.5
2016,6,18,17,85,85,63.7,42.5,63.7,42.5,76.7,47,25.8,30.3,36.5,13.5,8.4,12.9,12.3,23.6
2016,6,18,18,90.3,90.3,67.7,45.2,67.7,45.2,81.5,50,27.4,32.2,38.8,14.3,8.9,13.7,13.1,25.1
2016,6,18,19,90.7,90.7,68,45.3,68,45.3,81.9,50,27.6,32.3,38.9,14.4,9,13.8,13.2,25.2
2016,6,18,20,92.6,92.6,69.4,46.3,69.4,46.3,83.6,51,28.1,33,39.8,14.7,9.2,14.1,13.5,25.7
